ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,05-7-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,05-7-2020,Agoura Hills,34.14791,-118.76570420000002,0.7988235227492843,1
2,05-7-2020,Alhambra,34.093042,-118.12706,1.3932621983877098,2
3,05-7-2020,Altadena,34.1863161,-118.13523290000002,1.0430121956658756,2
4,05-7-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
5,05-7-2020,Arleta,34.2413266,-118.4322047,1.3949413714172612,2
6,05-7-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
7,05-7-2020,Azusa,34.1338751,-117.9056046,0.2780015714829083,1
8,05-7-2020,Baldwin Hills,34.01098870000001,-118.3370709,2.001608340331279,3
9,05-7-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
10,05-7-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
11,05-7-2020,Bell,33.9747806,-118.1866361,0.2636654234770068,1
12,05-7-2020,Bell Gardens,33.9694561,-118.1503953,0.5994888870176096,1
13,05-7-2020,Bellflower,33.8825705,-118.1167679,0.812794955695652,1
14,05-7-2020,Beverly Hills,34.0696501,-118.3963062,0.19586921989050565,1
15,05-7-2020,Beverlywood,34.0466335,-118.395038,0.05118663413871581,0
16,05-7-2020,Boyle Heights,34.0436892,-118.20976840000002,1.6715493745971532,2
17,05-7-2020,Brentwood,34.0521403,-118.4740699,0.1996067058574271,1
18,05-7-2020,Burbank,34.181648200000005,-118.3258554,0.8839047238914546,1
19,05-7-2020,Calabasas,34.144664299999995,-118.6440973,0.3290953150137349,1
20,05-7-2020,Canoga Park,34.2010776,-118.5978259,0.0,0
21,05-7-2020,Canyon Country,34.42332929999999,-118.4720281,0.0,0
22,05-7-2020,Carson,33.832204299999994,-118.2517547,0.5831388185568458,1
23,05-7-2020,Castaic,34.488882200000006,-118.6228656,7.606896778262678,3
24,05-7-2020,Central,34.0536909,-118.2427666,-1.0,-1
25,05-7-2020,Century City,34.0574263,-118.4147267,0.02544157025281035,0
26,05-7-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
27,05-7-2020,Chatsworth,34.2595715,-118.6023247,0.26774317757347554,1
28,05-7-2020,Claremont,34.0966764,-117.7197785,0.0,0
29,05-7-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
30,05-7-2020,Compton,33.894927,-118.226624,-1.0,-1
31,05-7-2020,Covina,34.1024,-117.854865,-1.0,-1
32,05-7-2020,Crestview,34.0621851,-118.4250119,0.02782508011124237,0
33,05-7-2020,Culver City,34.0211224,-118.3964665,0.7223386838989907,1
34,05-7-2020,Del Rey,33.9896527,-118.4243437,0.0,0
35,05-7-2020,Diamond Bar,34.02862260000001,-117.8103367,0.2438414402382517,1
36,05-7-2020,Downey,33.942215000000004,-118.1235646,1.1114627183686911,2
37,05-7-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
38,05-7-2020,Duarte,34.1394513,-117.9772873,0.1889044709787459,1
39,05-7-2020,Eagle Rock,34.1366877,-118.2076796,0.18245094480450044,1
40,05-7-2020,East Hollywood,34.0904277,-118.2966254,1.9677385159222256,2
41,05-7-2020,East Los Angeles,34.0239015,-118.17201570000002,0.4418195223842768,1
42,05-7-2020,Echo Park,34.0779819,-118.2567824,0.5699934459889753,1
43,05-7-2020,El Monte,34.0751571,-118.036849,-1.0,-1
44,05-7-2020,El Segundo,33.917028,-118.4156337,0.2791985140343871,1
45,05-7-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
46,05-7-2020,Encino,34.1591324,-118.5016166,0.4031540045877657,1
47,05-7-2020,Exposition Park,34.013653999999995,-118.2872106,0.7986929533806911,1
48,05-7-2020,Gardena,33.8963593,-118.3053037,0.694755176858411,1
49,05-7-2020,Glassell Park,34.1161201,-118.2289627,0.808452499515955,1
50,05-7-2020,Glendale,34.146941600000005,-118.2478471,0.6044120783465108,1
51,05-7-2020,Glendora,34.136118700000004,-117.865339,0.013505236993139588,0
52,05-7-2020,Granada Hills,34.26615579999999,-118.5174342,1.5904248086014678,2
53,05-7-2020,Hacienda Heights,33.993067700000005,-117.9686755,0.2942403408686537,1
54,05-7-2020,Hancock Park,34.0677881,-118.3325765,0.0,0
55,05-7-2020,Harbor City,33.79110120000001,-118.3012604,0.0,0
56,05-7-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
57,05-7-2020,Harvard Heights,34.047110499999995,-118.3054828,0.7023271895311545,1
58,05-7-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
59,05-7-2020,Hawthorne,33.9188589,-118.3483256,0.0,0
60,05-7-2020,Highland Park,34.1099469,-118.1969828,0.0,0
61,05-7-2020,Hollywood,34.0980031,-118.3295232,0.17052286547779175,1
62,05-7-2020,Hollywood Hills,34.1311792,-118.3355474,0.21032003104684133,1
63,05-7-2020,Huntington Park,33.982704299999995,-118.21203429999998,-1.0,-1
64,05-7-2020,Hyde Park,33.9805691,-118.3306308,0.24033129703129605,1
65,05-7-2020,Inglewood,33.9562003,-118.353132,0.20268663414741306,1
66,05-7-2020,Koreatown,34.05801339999999,-118.3008095,-1.0,-1
67,05-7-2020,La Canada Flintridge,34.1998302,-118.2005236,0.31057168206846303,1
68,05-7-2020,La Mirada,33.906097100000004,-118.0107092,2.3879136102074043,3
69,05-7-2020,La Puente,34.01979,-117.95036770000002,0.15925370018458054,1
70,05-7-2020,La Verne,34.10084260000001,-117.7678355,0.0,0
71,05-7-2020,Lake Balboa,34.1811656,-118.495236,1.1665618232325512,2
72,05-7-2020,Lake Los Angeles,34.6127395,-117.8403955,-1.0,-1
73,05-7-2020,Lakewood,33.8503463,-118.1171914,0.0,0
74,05-7-2020,Lancaster,34.6981064,-118.1366153,0.3645444421533541,1
75,05-7-2020,Lawndale,33.8885217,-118.3531991,0.0,0
76,05-7-2020,Leimert Park,34.007702,-118.3320627,0.4919596114205334,1
77,05-7-2020,Lincoln Heights,34.081248200000005,-118.2034419,1.42824957920111,2
78,05-7-2020,Lomita,33.8036545,-118.3195014,0.37448771210586335,1
79,05-7-2020,Los Feliz,34.1100408,-118.2889236,0.13404915569297127,1
80,05-7-2020,Lynwood,33.924831,-118.2024154,3.598773444155051,3
81,05-7-2020,Manhattan Beach,33.8915985,-118.3951241,0.1757137557249734,1
82,05-7-2020,Mar Vista,34.0037605,-118.4391641,0.25580834064841784,1
83,05-7-2020,Maywood,33.9866807,-118.185349,1.3786376084617438,2
84,05-7-2020,Melrose,34.0536909,-118.2427666,0.0,0
85,05-7-2020,Miracle Mile,34.008544,-118.133415,0.0,0
86,05-7-2020,Monrovia,34.1483499,-118.0014517,0.13294071495889553,1
87,05-7-2020,Montebello,34.0159398,-118.111975,0.925353091898426,1
88,05-7-2020,Monterey Park,34.051522,-118.129807,0.543579588160504,1
89,05-7-2020,Mt. Washington,34.0988396,-118.2211069,-1.0,-1
90,05-7-2020,North Hills,34.2429575,-118.4854081,1.7135856377559873,2
91,05-7-2020,North Hollywood,34.1729044,-118.3740371,0.18415966309408185,1
92,05-7-2020,Northridge,34.2345615,-118.5369316,0.4429902971248371,1
93,05-7-2020,Norwalk,33.909280200000005,-118.0849169,0.4531289141933871,1
94,05-7-2020,Pacoima,34.262502500000004,-118.427027,1.9816255004528007,2
95,05-7-2020,Palmdale,34.5793131,-118.1171108,0.0,0
96,05-7-2020,Palms,34.024732799999995,-118.4116152,0.0,0
97,05-7-2020,Panorama City,34.2242902,-118.4453745,1.5104229506850595,2
98,05-7-2020,Paramount,33.898917,-118.171005,0.0,0
99,05-7-2020,Park La Brea,34.067401600000004,-118.3552363,-1.0,-1
100,05-7-2020,Pico Rivera,33.9830688,-118.096735,0.9208122778027872,1
101,05-7-2020,Playa Vista,33.9759574,-118.4181815,0.0527321864002145,0
102,05-7-2020,Pomona,34.05538129999999,-117.7517496,0.004546476469364878,0
103,05-7-2020,Porter Ranch,34.2818164,-118.5612714,0.1398472000992145,1
104,05-7-2020,Rancho Palos Verdes,33.7483311,-118.3707683,0.1581747624364331,1
105,05-7-2020,Redondo Beach,33.8455911,-118.38867659999998,0.14428036544127165,1
106,05-7-2020,Reseda,34.200078399999995,-118.5369884,1.3920286546278309,2
107,05-7-2020,Rosemead,34.0676169,-118.0879763,-1.0,-1
108,05-7-2020,Rowland Heights,33.9761238,-117.9053395,-1.0,-1
109,05-7-2020,San Dimas,34.1066756,-117.8067257,0.05202318140580582,0
110,05-7-2020,San Fernando,34.28497,-118.437652,0.5090075703262774,1
111,05-7-2020,San Gabriel,34.0991325,-118.1086041,1.0194510834761177,2
112,05-7-2020,San Pedro,33.7358518,-118.2922934,0.0,0
113,05-7-2020,Santa Clarita,34.3916641,-118.542586,0.5114392072137032,1
114,05-7-2020,Santa Monica,34.0194704,-118.4912273,0.8414176242945405,1
115,05-7-2020,Sherman Oaks,34.1508718,-118.4489865,0.2733198555590362,1
116,05-7-2020,Silverlake,34.092941,-118.2697155,0.2730077198688406,1
117,05-7-2020,South El Monte,34.0519548,-118.04673390000002,0.022300845089914718,0
118,05-7-2020,South Gate,33.9463456,-118.200981,0.5409436920853733,1
119,05-7-2020,South Park,33.9959381,-118.2697608,1.4904327338956744,2
120,05-7-2020,South Pasadena,34.113306200000004,-118.1478291,-1.0,-1
121,05-7-2020,South Whittier,33.9435081,-118.0347827,0.32849296858445043,1
122,05-7-2020,Stevenson Ranch,34.3864721,-118.5826635,0.3084390305047628,1
123,05-7-2020,Studio City,34.148398900000004,-118.3961877,0.2825153370052663,1
124,05-7-2020,Sun Valley,34.2175042,-118.3703576,0.4533264395910688,1
125,05-7-2020,Sunland,34.266946600000004,-118.3023,0.3157506629705459,1
126,05-7-2020,Sylmar,34.307625200000004,-118.4492148,2.0960124762100296,3
127,05-7-2020,Tarzana,34.1714436,-118.5429789,0.898284616341386,1
128,05-7-2020,Temple City,34.1082994,-118.0577568,-1.0,-1
129,05-7-2020,Torrance,33.83584920000001,-118.3406288,0.0316590869303446,0
130,05-7-2020,Tujunga,34.252225,-118.2884105,0.0,0
131,05-7-2020,University Park,34.027449,-118.2839493,1.1100346740443756,2
132,05-7-2020,Valinda,34.0384785,-117.933559,0.31669931039567195,1
133,05-7-2020,Valley Glen,34.1826379,-118.4138666,0.12739271987950662,1
134,05-7-2020,Van Nuys,34.1866193,-118.4486669,0.951062478249574,1
135,05-7-2020,Venice,33.995044,-118.4668875,0.3452998922834115,1
136,05-7-2020,Vermont Knolls,33.9668188,-118.29167,0.5335594196586166,1
137,05-7-2020,Vermont Vista,33.9419475,-118.2858138,1.7909707346308326,2
138,05-7-2020,Vernon Central,34.007135,-118.22525,1.4207282800201049,2
139,05-7-2020,Walnut,34.0202894,-117.8653386,1.0695364805186007,2
140,05-7-2020,Watts,33.9405674,-118.2428485,1.193277516592345,2
141,05-7-2020,West Adams,34.0294356,-118.3524833,0.08896174749051387,0
142,05-7-2020,West Covina,34.0686208,-117.93895259999998,0.5241451737295048,1
143,05-7-2020,West Hills,34.2032325,-118.645476,0.0,0
144,05-7-2020,West Hollywood,34.0923014,-118.3692894,0.5787487427284922,1
145,05-7-2020,West Vernon,34.007135,-118.22525,1.8177042945653232,2
146,05-7-2020,Westchester,33.9597349,-118.4006322,0.22501364082550626,1
147,05-7-2020,Westlake,34.0629226,-118.2728204,2.6762277669098697,3
148,05-7-2020,Westwood,34.05612070000001,-118.4306347,0.059069381502352976,0
149,05-7-2020,Whittier,33.9708782,-118.0308396,0.0,0
150,05-7-2020,Willowbrook,33.918786299999994,-118.2343933,1.2355055615082131,2
151,05-7-2020,Wilmington,33.7800164,-118.2625095,-1.0,-1
152,05-7-2020,Wilshire Center,34.0615146,-118.4327712,0.4652015209497531,1
153,05-7-2020,Winnetka,34.2058826,-118.570934,0.4613060161299817,1
154,05-7-2020,Woodland Hills,34.1684364,-118.6058382,0.2158448961174419,1
