ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,04-26-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,04-26-2020,Altadena,34.1863161,-118.13523290000002,0.2473338067491987,1
2,04-26-2020,Arcadia,34.136207500000005,-118.0401497,0.050133103382569294,0
3,04-26-2020,Arleta,34.2413266,-118.4322047,0.8959970210159691,1
4,04-26-2020,Azusa,34.1338751,-117.9056046,0.17442988652494615,1
5,04-26-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.4169113457948448,1
6,04-26-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
7,04-26-2020,Beverly Hills,34.0696501,-118.3963062,2.735268510083485,3
8,04-26-2020,Beverlywood,34.0466335,-118.395038,0.0,0
9,04-26-2020,Boyle Heights,34.0436892,-118.20976840000002,0.7128210967544507,1
10,04-26-2020,Brentwood,34.0521403,-118.4740699,0.0,0
11,04-26-2020,Burbank,34.181648200000005,-118.3258554,8.075520507969474,3
12,04-26-2020,Calabasas,34.144664299999995,-118.6440973,6.732861665994703,3
13,04-26-2020,Canoga Park,34.2010776,-118.5978259,3.3574655469277768,3
14,04-26-2020,Canyon Country,34.42332929999999,-118.4720281,0.2774964260584488,1
15,04-26-2020,Carson,33.832204299999994,-118.2517547,7.91029744760115,3
16,04-26-2020,Castaic,34.488882200000006,-118.6228656,0.27744253354063103,1
17,04-26-2020,Central,34.0536909,-118.2427666,-1.0,-1
18,04-26-2020,Century City,34.0574263,-118.4147267,0.0,0
19,04-26-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
20,04-26-2020,Chatsworth,34.2595715,-118.6023247,1.2793163386369786,2
21,04-26-2020,Claremont,34.0966764,-117.7197785,0.0,0
22,04-26-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
23,04-26-2020,Compton,33.894927,-118.226624,-1.0,-1
24,04-26-2020,Covina,34.1024,-117.854865,-1.0,-1
25,04-26-2020,Crestview,34.0621851,-118.4250119,0.08347825971811812,0
26,04-26-2020,Culver City,34.0211224,-118.3964665,0.27239826197748224,1
27,04-26-2020,Del Rey,33.9896527,-118.4243437,0.0,0
28,04-26-2020,Diamond Bar,34.02862260000001,-117.8103367,0.2313348707400838,1
29,04-26-2020,Downey,33.942215000000004,-118.1235646,0.2951040592427435,1
30,04-26-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
31,04-26-2020,Duarte,34.1394513,-117.9772873,0.1619294794780813,1
32,04-26-2020,Eagle Rock,34.1366877,-118.2076796,0.4742937209977862,1
33,04-26-2020,East Hollywood,34.0904277,-118.2966254,1.6920654395829215,2
34,04-26-2020,East Los Angeles,34.0239015,-118.17201570000002,0.4842175432064788,1
35,04-26-2020,Echo Park,34.0779819,-118.2567824,0.011630936407802836,0
36,04-26-2020,El Monte,34.0751571,-118.036849,-1.0,-1
37,04-26-2020,El Segundo,33.917028,-118.4156337,0.0,0
38,04-26-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
39,04-26-2020,Encino,34.1591324,-118.5016166,0.4199566731967049,1
40,04-26-2020,Exposition Park,34.013653999999995,-118.2872106,1.0914068390517793,2
41,04-26-2020,Gardena,33.8963593,-118.3053037,0.6830528519498232,1
42,04-26-2020,Glassell Park,34.1161201,-118.2289627,0.0,0
43,04-26-2020,Glendale,34.146941600000005,-118.2478471,1.43760519547981,2
44,04-26-2020,Glendora,34.136118700000004,-117.865339,0.013505236993139588,0
45,04-26-2020,Granada Hills,34.26615579999999,-118.5174342,0.5793549743898733,1
46,04-26-2020,Hacienda Heights,33.993067700000005,-117.9686755,0.2353682656256957,1
47,04-26-2020,Hancock Park,34.0677881,-118.3325765,0.0,0
48,04-26-2020,Harbor City,33.79110120000001,-118.3012604,0.0,0
49,04-26-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
50,04-26-2020,Harvard Heights,34.047110499999995,-118.3054828,1.0468289942059072,2
51,04-26-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
52,04-26-2020,Hawthorne,33.9188589,-118.3483256,0.02505603154968977,0
53,04-26-2020,Highland Park,34.1099469,-118.1969828,0.3783158164069293,1
54,04-26-2020,Hollywood,34.0980031,-118.3295232,0.0,0
55,04-26-2020,Hollywood Hills,34.1311792,-118.3355474,0.13608286626914468,1
56,04-26-2020,Huntington Park,33.982704299999995,-118.21203429999998,-1.0,-1
57,04-26-2020,Hyde Park,33.9805691,-118.3306308,1.0377795014697997,2
58,04-26-2020,Inglewood,33.9562003,-118.353132,0.8999710640101247,1
59,04-26-2020,Koreatown,34.05801339999999,-118.3008095,-1.0,-1
60,04-26-2020,La Canada Flintridge,34.1998302,-118.2005236,0.0,0
61,04-26-2020,La Mirada,33.906097100000004,-118.0107092,0.3205883091754124,1
62,04-26-2020,La Puente,34.01979,-117.95036770000002,0.3715791466342701,1
63,04-26-2020,La Verne,34.10084260000001,-117.7678355,0.040647845355643385,0
64,04-26-2020,Lake Balboa,34.1811656,-118.495236,1.6468740863614575,2
65,04-26-2020,Lake Los Angeles,34.6127395,-117.8403955,-1.0,-1
66,04-26-2020,Lakewood,33.8503463,-118.1171914,0.0,0
67,04-26-2020,Lancaster,34.6981064,-118.1366153,1.0263914978022313,2
68,04-26-2020,Lawndale,33.8885217,-118.3531991,0.6428708528890981,1
69,04-26-2020,Leimert Park,34.007702,-118.3320627,0.20181634667207926,1
70,04-26-2020,Lincoln Heights,34.081248200000005,-118.2034419,5.968902912258122,3
71,04-26-2020,Lomita,33.8036545,-118.3195014,0.34327343969451835,1
72,04-26-2020,Los Feliz,34.1100408,-118.2889236,0.04691761328512248,0
73,04-26-2020,Lynwood,33.924831,-118.2024154,0.0,0
74,04-26-2020,Manhattan Beach,33.8915985,-118.3951241,0.0065080269966216325,0
75,04-26-2020,Mar Vista,34.0037605,-118.4391641,0.0,0
76,04-26-2020,Maywood,33.9866807,-118.185349,0.0,0
77,04-26-2020,Melrose,34.0536909,-118.2427666,1.4870127011132181,2
78,04-26-2020,Miracle Mile,34.008544,-118.133415,0.0,0
79,04-26-2020,Monrovia,34.1483499,-118.0014517,0.19940122656680706,1
80,04-26-2020,Montebello,34.0159398,-118.111975,1.300780142445788,2
81,04-26-2020,Monterey Park,34.051522,-118.129807,0.36823133391518104,1
82,04-26-2020,Mt. Washington,34.0988396,-118.2211069,-1.0,-1
83,04-26-2020,North Hills,34.2429575,-118.4854081,1.8189262913114383,2
84,04-26-2020,North Hollywood,34.1729044,-118.3740371,0.8878230296978484,1
85,04-26-2020,Northridge,34.2345615,-118.5369316,0.7859150896488476,1
86,04-26-2020,Norwalk,33.909280200000005,-118.0849169,0.5519485699379881,1
87,04-26-2020,Pacoima,34.262502500000004,-118.427027,1.5118081683091993,2
88,04-26-2020,Palmdale,34.5793131,-118.1171108,0.013419057252945824,0
89,04-26-2020,Palms,34.024732799999995,-118.4116152,0.6884969934208274,1
90,04-26-2020,Panorama City,34.2242902,-118.4453745,2.7148808107226508,3
91,04-26-2020,Paramount,33.898917,-118.171005,0.3114474579816962,1
92,04-26-2020,Park La Brea,34.067401600000004,-118.3552363,-1.0,-1
93,04-26-2020,Pico Rivera,33.9830688,-118.096735,0.8370110037945768,1
94,04-26-2020,Playa Vista,33.9759574,-118.4181815,0.0,0
95,04-26-2020,Pomona,34.05538129999999,-117.7517496,0.0,0
96,04-26-2020,Porter Ranch,34.2818164,-118.5612714,0.5917108775821383,1
97,04-26-2020,Rancho Palos Verdes,33.7483311,-118.3707683,0.2164403056221956,1
98,04-26-2020,Redondo Beach,33.8455911,-118.38867659999998,0.005153180862271385,0
99,04-26-2020,Reseda,34.200078399999995,-118.5369884,1.4012169212673609,2
100,04-26-2020,Rosemead,34.0676169,-118.0879763,-1.0,-1
101,04-26-2020,Rowland Heights,33.9761238,-117.9053395,-1.0,-1
102,04-26-2020,San Dimas,34.1066756,-117.8067257,0.0,0
103,04-26-2020,San Fernando,34.28497,-118.437652,0.9295455629742404,1
104,04-26-2020,San Gabriel,34.0991325,-118.1086041,0.11519450997134555,1
105,04-26-2020,San Pedro,33.7358518,-118.2922934,6.189361756100012,3
106,04-26-2020,Santa Clarita,34.3916641,-118.542586,0.5570440717920956,1
107,04-26-2020,Santa Monica,34.0194704,-118.4912273,0.8643138130650513,1
108,04-26-2020,Sherman Oaks,34.1508718,-118.4489865,0.5423517849903261,1
109,04-26-2020,Silverlake,34.092941,-118.2697155,0.4797801553488953,1
110,04-26-2020,South El Monte,34.0519548,-118.04673390000002,0.022300845089914718,0
111,04-26-2020,South Gate,33.9463456,-118.200981,0.3582859013771108,1
112,04-26-2020,South Park,33.9959381,-118.2697608,0.17373761712123242,1
113,04-26-2020,South Pasadena,34.113306200000004,-118.1478291,-1.0,-1
114,04-26-2020,South Whittier,33.9435081,-118.0347827,0.6060218138091201,1
115,04-26-2020,Stevenson Ranch,34.3864721,-118.5826635,0.1121453402835414,1
116,04-26-2020,Studio City,34.148398900000004,-118.3961877,1.29294139286347,2
117,04-26-2020,Sun Valley,34.2175042,-118.3703576,1.2691858337667559,2
118,04-26-2020,Sunland,34.266946600000004,-118.3023,0.8362446466454646,1
119,04-26-2020,Sylmar,34.307625200000004,-118.4492148,2.3764542162661386,3
120,04-26-2020,Tarzana,34.1714436,-118.5429789,0.0,0
121,04-26-2020,Temple City,34.1082994,-118.0577568,-1.0,-1
122,04-26-2020,Torrance,33.83584920000001,-118.3406288,0.2581506792587649,1
123,04-26-2020,Tujunga,34.252225,-118.2884105,0.2662055600314323,1
124,04-26-2020,University Park,34.027449,-118.2839493,0.6156696635575996,1
125,04-26-2020,Valinda,34.0384785,-117.933559,0.2273786644133885,1
126,04-26-2020,Valley Glen,34.1826379,-118.4138666,0.228025541926877,1
127,04-26-2020,Van Nuys,34.1866193,-118.4486669,1.9134369405076872,2
128,04-26-2020,Venice,33.995044,-118.4668875,0.0,0
129,04-26-2020,Vermont Knolls,33.9668188,-118.29167,0.5529685532710437,1
