ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,04-4-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,04-4-2020,Agoura Hills,34.14791,-118.76570420000002,0.2661823750277692,1
2,04-4-2020,Alhambra,34.093042,-118.12706,0.18949778517937974,1
3,04-4-2020,Altadena,34.1863161,-118.13523290000002,0.3609768006431213,1
4,04-4-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
5,04-4-2020,Arleta,34.2413266,-118.4322047,0.2543628289655638,1
6,04-4-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
7,04-4-2020,Azusa,34.1338751,-117.9056046,0.0,0
8,04-4-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.3692528999849501,1
9,04-4-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
10,04-4-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
11,04-4-2020,Bell,33.9747806,-118.1866361,0.4783885427723485,1
12,04-4-2020,Bell Gardens,33.9694561,-118.1503953,0.4243466768645546,1
13,04-4-2020,Bellflower,33.8825705,-118.1167679,0.21604500347893565,1
14,04-4-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
15,04-4-2020,Beverlywood,34.0466335,-118.395038,0.06399180881788198,0
16,04-4-2020,Boyle Heights,34.0436892,-118.20976840000002,0.3848823109084932,1
17,04-4-2020,Brentwood,34.0521403,-118.4740699,0.09637479282428547,0
18,04-4-2020,Burbank,34.181648200000005,-118.3258554,0.5664954681081997,1
19,04-4-2020,Calabasas,34.144664299999995,-118.6440973,0.3565262796657072,1
20,04-4-2020,Canoga Park,34.2010776,-118.5978259,1.1107775918921,2
21,04-4-2020,Canyon Country,34.42332929999999,-118.4720281,0.3885230264777815,1
22,04-4-2020,Carson,33.832204299999994,-118.2517547,0.4653079594946764,1
23,04-4-2020,Castaic,34.488882200000006,-118.6228656,0.31524459800813803,1
24,04-4-2020,Central,34.0536909,-118.2427666,-1.0,-1
25,04-4-2020,Century City,34.0574263,-118.4147267,0.4580770381839179,1
26,04-4-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
27,04-4-2020,Chatsworth,34.2595715,-118.6023247,0.03965594414329183,0
28,04-4-2020,Claremont,34.0966764,-117.7197785,0.0,0
29,04-4-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
30,04-4-2020,Compton,33.894927,-118.226624,-1.0,-1
31,04-4-2020,Covina,34.1024,-117.854865,-1.0,-1
32,04-4-2020,Crestview,34.0621851,-118.4250119,0.8628115336040004,1
33,04-4-2020,Culver City,34.0211224,-118.3964665,0.11402248465441175,1
34,04-4-2020,Del Rey,33.9896527,-118.4243437,0.0,0
35,04-4-2020,Diamond Bar,34.02862260000001,-117.8103367,0.21258835650754396,1
36,04-4-2020,Downey,33.942215000000004,-118.1235646,0.5148098801128186,1
37,04-4-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
38,04-4-2020,Duarte,34.1394513,-117.9772873,0.0,0
39,04-4-2020,Eagle Rock,34.1366877,-118.2076796,0.6110005560250368,1
40,04-4-2020,East Hollywood,34.0904277,-118.2966254,1.2475423474121852,2
41,04-4-2020,East Los Angeles,34.0239015,-118.17201570000002,0.6076691154769965,1
42,04-4-2020,Echo Park,34.0779819,-118.2567824,0.20936002080355398,1
43,04-4-2020,El Monte,34.0751571,-118.036849,-1.0,-1
44,04-4-2020,El Segundo,33.917028,-118.4156337,0.29253412871332124,1
45,04-4-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
46,04-4-2020,Encino,34.1591324,-118.5016166,0.5123359538001699,1
47,04-4-2020,Exposition Park,34.013653999999995,-118.2872106,0.7827485194925814,1
48,04-4-2020,Gardena,33.8963593,-118.3053037,1.642847302276767,2
49,04-4-2020,Glassell Park,34.1161201,-118.2289627,1.4120288030122352,2
50,04-4-2020,Glendale,34.146941600000005,-118.2478471,0.8312096500925259,1
51,04-4-2020,Glendora,34.136118700000004,-117.865339,0.0,0
52,04-4-2020,Granada Hills,34.26615579999999,-118.5174342,0.6285308577599806,1
53,04-4-2020,Hacienda Heights,33.993067700000005,-117.9686755,0.5361530591374258,1
54,04-4-2020,Hancock Park,34.0677881,-118.3325765,0.4826931923185012,1
55,04-4-2020,Harbor City,33.79110120000001,-118.3012604,0.5028123137408886,1
56,04-4-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
57,04-4-2020,Harvard Heights,34.047110499999995,-118.3054828,0.8743551521324879,1
58,04-4-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
59,04-4-2020,Hawthorne,33.9188589,-118.3483256,0.0,0
