ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,05-4-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,05-4-2020,Altadena,34.1863161,-118.13523290000002,0.5214653097459349,1
2,05-4-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
3,05-4-2020,Arleta,34.2413266,-118.4322047,2.4436605759108403,3
4,05-4-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
5,05-4-2020,Azusa,34.1338751,-117.9056046,0.34886224508722025,1
6,05-4-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.9531615895519192,1
7,05-4-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
8,05-4-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
9,05-4-2020,Bell,33.9747806,-118.1866361,4.3317282082328905,3
10,05-4-2020,Bell Gardens,33.9694561,-118.1503953,1.7623874724347668,2
11,05-4-2020,Bellflower,33.8825705,-118.1167679,0.0,0
12,05-4-2020,Beverly Hills,34.0696501,-118.3963062,0.4432651509369865,1
13,05-4-2020,Beverlywood,34.0459334,-118.39492,0.07678122850035549,0
14,05-4-2020,Boyle Heights,34.0436892,-118.20976840000002,1.7001917046803796,2
15,05-4-2020,Brentwood,34.0521403,-118.4740699,0.08259513924506492,0
16,05-4-2020,Burbank,34.181648200000005,-118.3258554,0.8668024735464724,1
17,05-4-2020,Calabasas,34.144664299999995,-118.6440973,0.3565262796657072,1
18,05-4-2020,Canoga Park,34.2010776,-118.5978259,1.7346625145653438,2
19,05-4-2020,Canyon Country,34.42332929999999,-118.4720281,0.1942369881467308,1
20,05-4-2020,Carson,33.832204299999994,-118.2517547,0.5408237246488082,1
21,05-4-2020,Castaic,34.488882200000006,-118.6228656,10.908879586903256,3
22,05-4-2020,Central,34.0536909,-118.2427666,-1.0,-1
23,05-4-2020,Century City,34.0573589,-118.4146078,0.02544157025281035,0
24,05-4-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
25,05-4-2020,Chatsworth,34.2595715,-118.6023247,1.8840943726148656,2
26,05-4-2020,Claremont,34.0966764,-117.7197785,0.0,0
27,05-4-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
28,05-4-2020,Compton,33.894927,-118.226624,-1.0,-1
29,05-4-2020,Covina,34.1024,-117.854865,-1.0,-1
30,05-4-2020,Crestview,34.0621851,-118.4250119,0.2365131809455623,1
31,05-4-2020,Culver City,34.0211224,-118.3964665,0.7603752970910516,1
32,05-4-2020,Del Rey,33.9896527,-118.4243437,0.0,0
33,05-4-2020,Diamond Bar,34.02862260000001,-117.8103367,0.12504485973594,1
34,05-4-2020,Downey,33.942215000000004,-118.1235646,1.1050434631114752,2
35,05-4-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
36,05-4-2020,Duarte,34.1394513,-117.9772873,0.0,0
37,05-4-2020,Eagle Rock,34.1366877,-118.2076796,1.4502614563272214,2
38,05-4-2020,East Hollywood,34.0904277,-118.2966254,1.7637381160691823,2
39,05-4-2020,East Los Angeles,34.0239015,-118.17201570000002,0.7288375113853484,1
40,05-4-2020,Echo Park,34.0779819,-118.2567824,0.9770577492314856,1
41,05-4-2020,El Monte,34.0751571,-118.036849,-1.0,-1
42,05-4-2020,El Segundo,33.917028,-118.4156337,0.0797710040098249,0
43,05-4-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
44,05-4-2020,Encino,34.1591324,-118.5016166,0.2603674519312343,1
45,05-4-2020,Exposition Park,34.013653999999995,-118.2872106,1.012111302000928,2
46,05-4-2020,Gardena,33.8963593,-118.3053037,0.8831701196709009,1
47,05-4-2020,Glassell Park,34.1161201,-118.2289627,0.7173167940790192,1
48,05-4-2020,Glendale,34.146941600000005,-118.2478471,1.3116636469752296,2
49,05-4-2020,Glendora,34.136118700000004,-117.865339,0.013505236993139588,0
50,05-4-2020,Granada Hills,34.26615579999999,-118.5174342,1.1834012742135325,2
51,05-4-2020,Hacienda Heights,33.993067700000005,-117.9686755,0.3988353986462825,1
52,05-4-2020,Hancock Park,34.0677881,-118.3325765,0.05611155860121282,0
53,05-4-2020,Harbor City,33.79110120000001,-118.3012604,0.3427909330216096,1
54,05-4-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
55,05-4-2020,Harvard Heights,34.047110499999995,-118.3054828,0.9010990356248764,1
56,05-4-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
57,05-4-2020,Hawthorne,33.9188589,-118.3483256,0.0,0
58,05-4-2020,Highland Park,34.1099469,-118.1969828,1.297979804964497,2
59,05-4-2020,Hollywood,34.0980031,-118.3295232,0.6325712539955137,1
60,05-4-2020,Hollywood Hills,34.1311792,-118.3355474,0.7175393795178668,1
61,05-4-2020,Huntington Park,33.982704299999995,-118.21203429999998,-1.0,-1
62,05-4-2020,Hyde Park,33.9805691,-118.3306308,0.4260478942838005,1
