ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,05-22-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,05-22-2020,Agoura Hills,34.14791,-118.76570420000002,0.048389945530884486,0
2,05-22-2020,Alhambra,34.093042,-118.12706,0.6757057348642203,1
3,05-22-2020,Altadena,34.1863161,-118.13523290000002,0.7353103332111953,1
4,05-22-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
5,05-22-2020,Arleta,34.2413266,-118.4322047,2.1998184886947083,3
6,05-22-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
7,05-22-2020,Azusa,34.1338751,-117.9056046,0.2725640800648018,1
8,05-22-2020,Baldwin Hills,34.01098870000001,-118.3370709,1.024934403810294,2
9,05-22-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
10,05-22-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
11,05-22-2020,Bell,33.9747806,-118.1866361,4.663415644884827,3
12,05-22-2020,Bell Gardens,33.9694561,-118.1503953,3.280430300708346,3
13,05-22-2020,Bellflower,33.8825705,-118.1167679,2.4157492881698817,3
14,05-22-2020,Beverly Hills,34.0696501,-118.3963062,0.288637772703154,1
15,05-22-2020,Beverlywood,34.0466335,-118.395038,0.10237667443947074,1
16,05-22-2020,Boyle Heights,34.0436892,-118.20976840000002,5.712656887784468,3
17,05-22-2020,Brentwood,34.0521403,-118.4740699,0.27531466738600585,1
18,05-22-2020,Burbank,34.181648200000005,-118.3258554,0.38899419085449216,1
19,05-22-2020,Calabasas,34.144664299999995,-118.6440973,0.9187080450677508,1
20,05-22-2020,Canoga Park,34.2010776,-118.5978259,1.2735322451976403,2
21,05-22-2020,Canyon Country,34.42332929999999,-118.4720281,0.0,0
22,05-22-2020,Carson,33.832204299999994,-118.2517547,0.2537844062949126,1
23,05-22-2020,Castaic,34.488882200000006,-118.6228656,28.42784811003645,3
24,05-22-2020,Central,34.0536909,-118.2427666,-1.0,-1
25,05-22-2020,Century City,34.0574263,-118.4147267,0.07632723518682448,0
26,05-22-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
27,05-22-2020,Chatsworth,34.2595715,-118.6023247,0.3173047984042701,1
28,05-22-2020,Claremont,34.0966764,-117.7197785,0.0,0
29,05-22-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
30,05-22-2020,Compton,33.894927,-118.226624,-1.0,-1
31,05-22-2020,Covina,34.1024,-117.854865,-1.0,-1
32,05-22-2020,Crestview,34.0621851,-118.4250119,0.4868860693690099,1
33,05-22-2020,Culver City,34.0211224,-118.3964665,0.20904122186642105,1
34,05-22-2020,Del Rey,33.9896527,-118.4243437,0.02441373467805532,0
35,05-22-2020,Diamond Bar,34.02862260000001,-117.8103367,0.2938697512769524,1
36,05-22-2020,Downey,33.942215000000004,-118.1235646,2.557667151168217,3
