ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,06-9-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,06-9-2020,Agoura Hills,34.14791,-118.76570420000002,-1.0,-1
2,06-9-2020,Alhambra,34.093042,-118.12706,-1.0,-1
3,06-9-2020,Altadena,34.1863161,-118.13523290000002,-1.0,-1
4,06-9-2020,Arcadia,34.136207500000005,-118.0401497,-1.0,-1
5,06-9-2020,Arleta,34.2413266,-118.4322047,-1.0,-1
6,06-9-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
7,06-9-2020,Azusa,34.1338751,-117.9056046,-1.0,-1
8,06-9-2020,Baldwin Hills,34.01098870000001,-118.3370709,-1.0,-1
9,06-9-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
10,06-9-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
11,06-9-2020,Bell,33.9747806,-118.1866361,-1.0,-1
12,06-9-2020,Bell Gardens,33.9694561,-118.1503953,-1.0,-1
13,06-9-2020,Bellflower,33.8825705,-118.1167679,-1.0,-1
14,06-9-2020,Beverly Hills,34.0696501,-118.3963062,-1.0,-1
15,06-9-2020,Beverlywood,34.0459334,-118.39492,-1.0,-1
16,06-9-2020,Boyle Heights,34.0436892,-118.20976840000002,-1.0,-1
17,06-9-2020,Brentwood,34.0521403,-118.4740699,-1.0,-1
18,06-9-2020,Burbank,34.181648200000005,-118.3258554,-1.0,-1
19,06-9-2020,Calabasas,34.144664299999995,-118.6440973,-1.0,-1
20,06-9-2020,Canoga Park,34.2010776,-118.5978259,-1.0,-1
21,06-9-2020,Canyon Country,34.42332929999999,-118.4720281,-1.0,-1
22,06-9-2020,Carson,33.832204299999994,-118.2517547,-1.0,-1
23,06-9-2020,Castaic,34.488882200000006,-118.6228656,-1.0,-1
24,06-9-2020,Central,34.0536909,-118.2427666,-1.0,-1
25,06-9-2020,Century City,34.0573589,-118.4146078,-1.0,-1
26,06-9-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
27,06-9-2020,Chatsworth,34.2595715,-118.6023247,-1.0,-1
28,06-9-2020,Claremont,34.0966764,-117.7197785,-1.0,-1
