ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,04-27-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,04-27-2020,Altadena,34.1863161,-118.13523290000002,0.33423196964145196,1
2,04-27-2020,Arcadia,34.136207500000005,-118.0401497,0.050133103382569294,0
3,04-27-2020,Arleta,34.2413266,-118.4322047,3.8688732574993656,3
4,04-27-2020,Azusa,34.1338751,-117.9056046,0.17442988652494615,1
5,04-27-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.7504288029790609,1
6,04-27-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
7,04-27-2020,Beverly Hills,34.0696501,-118.3963062,2.4876461799676957,3
8,04-27-2020,Beverlywood,34.0459334,-118.39492,0.0,0
9,04-27-2020,Boyle Heights,34.0436892,-118.20976840000002,1.1388265750716928,2
10,04-27-2020,Brentwood,34.0521403,-118.4740699,0.0,0
11,04-27-2020,Burbank,34.181648200000005,-118.3258554,2.2882540956615127,3
12,04-27-2020,Calabasas,34.144664299999995,-118.6440973,1.6189753606562576,2
13,04-27-2020,Canoga Park,34.2010776,-118.5978259,2.863724660505248,3
14,04-27-2020,Canyon Country,34.42332929999999,-118.4720281,0.0,0
15,04-27-2020,Carson,33.832204299999994,-118.2517547,2.0015090317013557,3
16,04-27-2020,Castaic,34.488882200000006,-118.6228656,0.08827716976292807,0
17,04-27-2020,Central,34.0536909,-118.2427666,-1.0,-1
18,04-27-2020,Century City,34.0573589,-118.4146078,0.0,0
19,04-27-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
20,04-27-2020,Chatsworth,34.2595715,-118.6023247,0.8528885526957681,1
21,04-27-2020,Claremont,34.0966764,-117.7197785,0.0,0
22,04-27-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
23,04-27-2020,Compton,33.894927,-118.226624,-1.0,-1
24,04-27-2020,Covina,34.1024,-117.854865,-1.0,-1
25,04-27-2020,Crestview,34.0621851,-118.4250119,0.0,0
26,04-27-2020,Culver City,34.0211224,-118.3964665,1.5900325751628768,2
27,04-27-2020,Del Rey,33.9896527,-118.4243437,0.0,0
28,04-27-2020,Diamond Bar,34.02862260000001,-117.8103367,0.15005627091584728,1
29,04-27-2020,Downey,33.942215000000004,-118.1235646,0.5274028030562936,1
30,04-27-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
31,04-27-2020,Duarte,34.1394513,-117.9772873,0.2968707123764824,1
32,04-27-2020,Eagle Rock,34.1366877,-118.2076796,0.4377992076240097,1
33,04-27-2020,East Hollywood,34.0904277,-118.2966254,1.3560735946036564,2
34,04-27-2020,East Los Angeles,34.0239015,-118.17201570000002,0.6868529439562874,1
35,04-27-2020,Echo Park,34.0779819,-118.2567824,0.6862148726486588,1
36,04-27-2020,El Monte,34.0751571,-118.036849,-1.0,-1
37,04-27-2020,El Segundo,33.917028,-118.4156337,0.21274106168663506,1
38,04-27-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
39,04-27-2020,Encino,34.1591324,-118.5016166,0.0,0
40,04-27-2020,Exposition Park,34.013653999999995,-118.2872106,0.4982509482627678,1
41,04-27-2020,Gardena,33.8963593,-118.3053037,0.0,0
42,04-27-2020,Glassell Park,34.1161201,-118.2289627,0.9221825612525348,1
43,04-27-2020,Glendale,34.146941600000005,-118.2478471,0.7002173798418521,1
44,04-27-2020,Glendora,34.136118700000004,-117.865339,0.1147945144416865,1
45,04-27-2020,Granada Hills,34.26615579999999,-118.5174342,0.09244878059405674,0
46,04-27-2020,Hacienda Heights,33.993067700000005,-117.9686755,0.13729815494832254,1
47,04-27-2020,Hancock Park,34.0677881,-118.3325765,0.0,0
48,04-27-2020,Harbor City,33.79110120000001,-118.3012604,0.7770389478779216,1
49,04-27-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
50,04-27-2020,Harvard Heights,34.047110499999995,-118.3054828,1.2721179036511712,2
51,04-27-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
52,04-27-2020,Hawthorne,33.9188589,-118.3483256,0.02505603154968977,0
53,04-27-2020,Highland Park,34.1099469,-118.1969828,0.8901291136743223,1
54,04-27-2020,Hollywood,34.0980031,-118.3295232,0.0,0
55,04-27-2020,Hollywood Hills,34.1311792,-118.3355474,0.29690329715643804,1
56,04-27-2020,Huntington Park,33.982704299999995,-118.21203429999998,-1.0,-1
57,04-27-2020,Hyde Park,33.9805691,-118.3306308,1.715091528814249,2
58,04-27-2020,Inglewood,33.9562003,-118.353132,0.3624384496798537,1
59,04-27-2020,Koreatown,34.05801339999999,-118.3008095,-1.0,-1
60,04-27-2020,La Canada Flintridge,34.1998302,-118.2005236,0.0,0
61,04-27-2020,La Mirada,33.906097100000004,-118.0107092,0.40563890050303497,1
62,04-27-2020,La Puente,34.01979,-117.95036770000002,0.0,0
63,04-27-2020,La Verne,34.10084260000001,-117.7678355,0.040647845355643385,0
64,04-27-2020,Lake Balboa,34.1811656,-118.495236,1.8785914208319092,2
