ID,Time Stamp,Region,Latitude,Longitude,Density
0,11-29-2020,Acton,34.4807415,-118.1868379,0.003922385365684335
1,11-29-2020,Adams-Normandie,34.0317877,-118.30024660000001,0.021022481625594468
2,11-29-2020,Agoura Hills,34.147909999999996,-118.76570420000002,0.009518002912983098
3,11-29-2020,Alhambra,34.093042,-118.12706000000001,0.02160173459737504
4,11-29-2020,Alsace,33.9879995,-118.3476199,0.04468192527768428
5,11-29-2020,Altadena,34.1863161,-118.13523290000002,0.018750350867344074
6,11-29-2020,Angeles National Forest,34.3216546,-118.019201,0.1
7,11-29-2020,Angelino Heights,34.070288899999994,-118.25479650000001,0.03749484960857025
8,11-29-2020,Arcadia,34.136207500000005,-118.0401497,0.013773621321916727
9,11-29-2020,Arleta,34.2413266,-118.4322047,0.06861758788022251
10,11-29-2020,Artesia,33.8690197,-118.0796195,0.034493284493284496
11,11-29-2020,Atwater Village,34.1163979,-118.25646370000001,0.027772063361448263
12,11-29-2020,Avalon,33.342209999999994,-118.3272612,0.0012394645513138325
13,11-29-2020,Azusa,34.1338751,-117.90560459999999,0.044683870770827284
14,11-29-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.029354607752889436
15,11-29-2020,Baldwin Park,34.0854739,-117.96117609999999,0.057982672451307476
16,11-29-2020,Bel Air,34.0827278,-118.44798020000002,0.014986059479553903
17,11-29-2020,Bell,33.9747806,-118.1866361,0.06019783582905235
18,11-29-2020,Bell Gardens,33.9694561,-118.1503953,0.04244008196964747
19,11-29-2020,Bellflower,33.8825705,-118.1167679,0.044201945832237716
20,11-29-2020,Beverly Crest,34.1167701,-118.43226070000001,0.016935285936349506
21,11-29-2020,Beverly Hills,34.0696501,-118.3963062,0.02816576243795452
22,11-29-2020,Beverlywood,34.045933399999996,-118.39492,0.018973998594518624
23,11-29-2020,Boyle Heights,34.0436892,-118.20976840000002,0.07040612124779283
24,11-29-2020,Bradbury,34.1469511,-117.97089820000001,0.018138801261829655
25,11-29-2020,Brentwood,34.0521403,-118.4740699,0.01673738014899943
26,11-29-2020,Brookside,34.0536909,-118.2427666,0.00946372239747634
27,11-29-2020,Burbank,34.181648200000005,-118.3258554,0.02578993619378749
28,11-29-2020,Cadillac-Corning,33.973951,-118.248405,0.02876106194690265
29,11-29-2020,Calabasas,34.144664299999995,-118.6440973,0.01612222179570842
30,11-29-2020,Canoga Park,34.2010776,-118.5978259,0.04822606667625118
31,11-29-2020,Canyon Country,34.42332929999999,-118.4720281,0.0023305496212856864
32,11-29-2020,Carson,33.832204299999994,-118.2517547,0.023705219715165253
33,11-29-2020,Carthay,34.061121299999996,-118.3672997,0.02509273401701942
34,11-29-2020,Castaic,34.488882200000006,-118.6228656,0.08511915269196822
35,11-29-2020,Central,34.0536909,-118.2427666,0.07681752139051821
36,11-29-2020,Century City,34.057426299999996,-118.4147267,0.015784438775510203
37,11-29-2020,Century Palms/Cove,34.062844,-118.41581299999999,0.06387324379525902
38,11-29-2020,Cerritos,33.8644291,-118.05393229999999,0.01296246286794491
39,11-29-2020,Chatsworth,34.2595715,-118.6023247,0.0324299935140013
40,11-29-2020,Cheviot Hills,34.0405878,-118.4098875,0.015372873964238988
41,11-29-2020,Chinatown,34.0638402,-118.23586759999999,0.022993267736923874
42,11-29-2020,Claremont,34.0966764,-117.71977849999999,0.019755766621438263
43,11-29-2020,Cloverdale/Cochran,34.062323,-118.34615500000001,0.031292130845100415
44,11-29-2020,Commerce,34.002581,-118.156586,0.06858459826750378
45,11-29-2020,Compton,33.894927,-118.226624,0.05519241664482196
46,11-29-2020,Country Club Park,34.050289,-118.3211871,0.035599149461554284
47,11-29-2020,Covina,34.1024,-117.85486499999999,0.04168447619629155
48,11-29-2020,Crenshaw District,34.0611479,-118.31942190000001,0.03279408535246322
49,11-29-2020,Crestview,34.0621851,-118.4250119,0.02508376347007154
50,11-29-2020,Cudahy,33.9620584,-118.1835395,0.06493721083939194
51,11-29-2020,Culver City,34.021122399999996,-118.3964665,0.013459594616162154
52,11-29-2020,Del Rey,33.9896527,-118.4243437,0.019717362045760432
53,11-29-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.01624450785092863
54,11-29-2020,Downey,33.942215000000004,-118.1235646,0.053465833706759454
55,11-29-2020,Downtown,34.0428494,-118.24767320000001,0.032205676594043574
56,11-29-2020,Duarte,34.1394513,-117.97728729999999,0.023372959903284304
57,11-29-2020,Eagle Rock,34.1366877,-118.20767959999999,0.027538996159172262
58,11-29-2020,East Hollywood,34.0904277,-118.2966254,0.033912177069247734
59,11-29-2020,East Los Angeles,34.0239015,-118.17201570000002,0.06916564948615979
60,11-29-2020,Echo Park,34.0779819,-118.2567824,0.030000712606000138
61,11-29-2020,El Monte,34.0751571,-118.036849,0.054570235216531114
62,11-29-2020,El Segundo,33.917028,-118.4156337,0.010646217986896965
63,11-29-2020,El Sereno,34.0811213,-118.17784950000001,0.046896144477523806
64,11-29-2020,Elysian Park,34.0774343,-118.23862040000002,0.02436115843270869
65,11-29-2020,Elysian Valley,34.095912799999994,-118.24203259999999,0.03841548593095191
66,11-29-2020,Encino,34.1591324,-118.50161659999999,0.025061514626811263
67,11-29-2020,Exposition,34.013653999999995,-118.2872106,0.028596961572832886
68,11-29-2020,Exposition Park,34.013653999999995,-118.2872106,0.043921926720693984
69,11-29-2020,Faircrest Heights,33.275839000000005,-96.991881,0.014579536579015881
70,11-29-2020,Figueroa Park Square,34.065295,-118.24476200000001,0.052362859178342436
71,11-29-2020,Florence-Firestone,33.9674263,-118.2433068,0.13166206736044153
72,11-29-2020,Gardena,33.8963593,-118.3053037,0.027933881573526262
73,11-29-2020,Glassell Park,34.1161201,-118.22896270000001,0.0341230022925873
74,11-29-2020,Glendale,34.146941600000005,-118.24784709999999,0.030698643386820764
75,11-29-2020,Glendora,34.136118700000004,-117.86533899999999,0.03329551900170165
76,11-29-2020,Gramercy Place,33.8677941,-118.31354640000002,0.03349509943857646
77,11-29-2020,Granada Hills,34.26615579999999,-118.5174342,0.0364463482847736
78,11-29-2020,Green Meadows,33.9409877,-118.26299679999998,0.060430622009569376
79,11-29-2020,Hacienda Heights,33.993067700000005,-117.96867549999999,0.02921257824797745
80,11-29-2020,Hancock Park,34.0677881,-118.33257649999999,0.02027980249235833
81,11-29-2020,Harbor City,33.79110120000001,-118.3012604,0.025548229898237063
82,11-29-2020,Harbor Gateway,33.8542249,-118.29921979999999,0.033294710208328415
83,11-29-2020,Harbor Pines,33.78256810000001,-118.30693020000001,0.01837740923352757
84,11-29-2020,Harvard Heights,34.047110499999995,-118.3054828,0.04392031684104747
85,11-29-2020,Harvard Park,33.9839471,-118.30462279999999,0.05825373335127136
86,11-29-2020,Hawaiian Gardens,33.8284787,-118.0743137,0.04887696949379819
87,11-29-2020,Hawthorne,33.9188589,-118.34832560000001,0.026097937421074788
88,11-29-2020,Hermosa Beach,33.86428,-118.39591000000001,0.018707298557640167
89,11-29-2020,Hidden Hills,34.164091,-118.65783700000001,0.013333333333333334
90,11-29-2020,Highland Park,34.1099469,-118.1969828,0.037520988504757394
91,11-29-2020,Historic Filipinotown,34.882979999999996,-114.7569,0.044791215142320484
92,11-29-2020,Hollywood,34.0980031,-118.32952320000001,0.02694838238034488
93,11-29-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.01969228631959157
94,11-29-2020,Huntington Park,33.982704299999995,-118.21203429999998,0.06652887006789003
95,11-29-2020,Hyde Park,33.9805691,-118.3306308,0.03775904460835968
96,11-29-2020,Industry,34.0197335,-117.95867539999999,0.050595238095238096
97,11-29-2020,Inglewood,33.9562003,-118.353132,0.035330313942196136
98,11-29-2020,Irwindale,34.1069927,-117.9342148,0.06589673913043477
99,11-29-2020,Jefferson Park,34.0272344,-118.31757560000001,0.04879314819621074
100,11-29-2020,Koreatown,34.05801339999999,-118.3008095,0.03092664538215948
101,11-29-2020,La Canada Flintridge,34.1998302,-118.2005236,0.014682135493006732
102,11-29-2020,La Habra Heights,33.96045460000001,-117.9504255,0.011322612405644895
103,11-29-2020,La Mirada,33.906097100000004,-118.0107092,0.02662906120654921
104,11-29-2020,La Puente,34.01979,-117.95036770000002,0.05490613700529992
105,11-29-2020,La Verne,34.10084260000001,-117.7678355,0.0246400728390144
106,11-29-2020,Lafayette Square,34.046406,-118.33379,0.0346470333477696
107,11-29-2020,Lake Balboa,34.1811656,-118.495236,0.040867512540572436
108,11-29-2020,Lake Los Angeles,34.6127395,-117.84039550000001,0.0004622496147919877
109,11-29-2020,Lakeview Terrace,34.139661700000005,-117.89862509999999,0.06143602935613225
110,11-29-2020,Lakewood,33.8503463,-118.11719140000001,0.01797122721841157
111,11-29-2020,Lancaster,34.6981064,-118.13661529999999,0.03723931301311692
112,11-29-2020,Lawndale,33.8885217,-118.3531991,0.028461829892025007
113,11-29-2020,Leimert Park,34.007702,-118.33206270000001,0.03065559840512452
114,11-29-2020,Lincoln Heights,34.081248200000005,-118.2034419,0.04876824101678958
115,11-29-2020,Little Armenia,34.0981716,-118.30449660000001,0.06331147102128229
116,11-29-2020,Little Bangladesh,34.056179,-118.27190800000001,0.026883622214361514
117,11-29-2020,Little Tokyo,34.04821679999999,-118.2411814,0.03247058823529412
118,11-29-2020,Lomita,33.8036545,-118.3195014,0.007273759856709115
119,11-29-2020,Longwood,33.973537,-118.4263953,0.03654562383612663
120,11-29-2020,Los Feliz,34.1100408,-118.2889236,0.018012331892994126
121,11-29-2020,Lynwood,33.924831,-118.2024154,0.06391555500145453
122,11-29-2020,Malibu,34.035591,-118.689423,0.012466038037398116
123,11-29-2020,Manchester Square,33.966374,-118.31337749999999,0.033220174587778865
124,11-29-2020,Mandeville Canyon,34.0610395,-118.49498009999999,0.012630249447426587
125,11-29-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.00949326725096117
126,11-29-2020,Mar Vista,34.0037605,-118.43916409999999,0.013483653894440818
127,11-29-2020,Marina Peninsula,33.74871270000001,-118.1227115,0.012744451768842013
128,11-29-2020,Maywood,33.9866807,-118.185349,0.045163001543209874
129,11-29-2020,Melrose,34.0536909,-118.2427666,0.036800957423282564
130,11-29-2020,Mid-city,34.0415271,-118.3603703,0.006943434637196452
131,11-29-2020,Miracle Mile,34.008544,-118.13341499999999,0.017358886235218734
132,11-29-2020,Mission Hills,34.257224900000004,-118.4670285,0.058022953197662014
133,11-29-2020,Monrovia,34.1483499,-118.0014517,0.029643217950763013
134,11-29-2020,Montebello,34.0159398,-118.111975,0.053255087790871014
135,11-29-2020,Monterey Park,34.051522,-118.129807,0.021891003092226892
136,11-29-2020,Mt. Washington,34.0988396,-118.22110690000001,0.03483898854549384
137,11-29-2020,North Hills,34.2429575,-118.4854081,0.05035810972893321
138,11-29-2020,North Hollywood,34.1729044,-118.37403710000001,0.04334647274704363
139,11-29-2020,Northridge,34.2345615,-118.53693159999999,0.03324127759864664
140,11-29-2020,Norwalk,33.909280200000005,-118.0849169,0.04799366823053744
141,11-29-2020,Pacific Palisades,34.0480643,-118.5264706,0.01076358721884352
142,11-29-2020,Pacoima,34.262502500000004,-118.427027,0.07371828475571399
143,11-29-2020,Palisades Highlands,34.040067,-118.34594799999999,0.01242393509127789
144,11-29-2020,Palmdale,34.5793131,-118.1171108,0.047911878714250816
145,11-29-2020,Palms,34.024732799999995,-118.4116152,0.01791749618037872
146,11-29-2020,Palos Verdes Estates,33.7872386,-118.40181299999999,0.010494752623688156
147,11-29-2020,Panorama City,34.2242902,-118.44537450000001,0.06340969497531958
148,11-29-2020,Paramount,33.898917,-118.17100500000001,0.059653179190751436
149,11-29-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.015097976228718278
150,11-29-2020,Pasadena,34.14764520000001,-118.14447790000001,0.0208370354659528
151,11-29-2020,Pico Rivera,33.9830688,-118.09673500000001,0.056703928058452514
152,11-29-2020,Pico-Union,34.0465669,-118.28789420000001,0.05185384202041913
153,11-29-2020,Playa Del Rey,33.9550828,-118.4367496,0.003976318812406115
154,11-29-2020,Playa Vista,33.976010200000005,-118.4181654,0.014630902238971403
155,11-29-2020,Pomona,34.05538129999999,-117.75174960000001,0.05372737225348168
156,11-29-2020,Porter Ranch,34.2818164,-118.56127140000001,0.019717725197177245
157,11-29-2020,Rancho Palos Verdes,33.7483311,-118.3707683,0.009951524191293
158,11-29-2020,Rancho Park,34.034446100000004,-118.4252632,0.018250377073906487
159,11-29-2020,Redondo Beach,33.8455911,-118.38867659999998,0.012984015234577876
160,11-29-2020,Regent Square,34.0615961,-118.44655209999999,0.015613652868554831
161,11-29-2020,Reseda,34.200078399999995,-118.53698840000001,0.04989933656717426
162,11-29-2020,Reseda Ranch,34.276514500000005,-118.53637040000001,0.04193751310547285
163,11-29-2020,Reynier Village,34.035522799999995,-118.38647079999998,0.015560418186238757
164,11-29-2020,Rolling Hills,33.7668041,-118.34966229999999,0.0046612802983219395
165,11-29-2020,Rolling Hills Estates,33.787794299999995,-118.3581284,0.008159347252219822
166,11-29-2020,Rosemead,34.0676169,-118.08797630000001,0.024501434850521267
