ID,Time Stamp,Region,Latitude,Longitude,Density
0,12-7-2020,Acton,34.4807415,-118.1868379,0.005137283487798953
1,12-7-2020,Adams-Normandie,34.0317877,-118.30024660000001,0.02421098140942499
2,12-7-2020,Agoura Hills,34.147909999999996,-118.76570420000002,0.011651932391694613
3,12-7-2020,Alhambra,34.093042,-118.12706000000001,0.025649897354277675
4,12-7-2020,Alsace,33.9879995,-118.3476199,0.04956243688993605
5,12-7-2020,Altadena,34.1863161,-118.13523290000002,0.022230954920563636
6,12-7-2020,Angeles National Forest,34.3216546,-118.019201,0.1
7,12-7-2020,Angelino Heights,34.070288899999994,-118.25479650000001,0.042439225381128966
8,12-7-2020,Arcadia,34.136207500000005,-118.0401497,0.016528345586300067
9,12-7-2020,Arleta,34.2413266,-118.4322047,0.0798023434726003
10,12-7-2020,Artesia,33.8690197,-118.0796195,0.04175824175824176
11,12-7-2020,Atwater Village,34.1163979,-118.25646370000001,0.03126928615511212
12,12-7-2020,Avalon,33.342209999999994,-118.3272612,0.0012394645513138325
13,12-7-2020,Azusa,34.1338751,-117.90560459999999,0.051658095136356
14,12-7-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.03361631038832635
15,12-7-2020,Baldwin Park,34.0854739,-117.96117609999999,0.06538050716706446
16,12-7-2020,Bel Air,34.0827278,-118.44798020000002,0.016496282527881042
17,12-7-2020,Bell,33.9747806,-118.1866361,0.0692425401683244
18,12-7-2020,Bell Gardens,33.9694561,-118.1503953,0.04872145169433637
19,12-7-2020,Bellflower,33.8825705,-118.1167679,0.04994740993952143
20,12-7-2020,Beverly Crest,34.1167701,-118.43226070000001,0.0197169271046388
21,12-7-2020,Beverly Hills,34.0696501,-118.3963062,0.03209049982684982
22,12-7-2020,Beverlywood,34.045933399999996,-118.39492,0.022097290544233626
23,12-7-2020,Boyle Heights,34.0436892,-118.20976840000002,0.07992937021777516
24,12-7-2020,Bradbury,34.1469511,-117.97089820000001,0.022870662460567823
25,12-7-2020,Brentwood,34.0521403,-118.4740699,0.01934319981291551
26,12-7-2020,Brookside,34.0536909,-118.2427666,0.01577287066246057
27,12-7-2020,Burbank,34.181648200000005,-118.3258554,0.02977304856149467
28,12-7-2020,Cadillac-Corning,33.973951,-118.248405,0.03451327433628318
29,12-7-2020,Calabasas,34.144664299999995,-118.6440973,0.018195078883728073
30,12-7-2020,Canoga Park,34.2010776,-118.5978259,0.05696394626283925
31,12-7-2020,Canyon Country,34.42332929999999,-118.4720281,0.00260244707710235
32,12-7-2020,Carson,33.832204299999994,-118.2517547,0.027130340651534114
33,12-7-2020,Carthay,34.061121299999996,-118.3672997,0.02902029238490072
34,12-7-2020,Castaic,34.488882200000006,-118.6228656,0.08797881729920565
35,12-7-2020,Central,34.0536909,-118.2427666,0.08537372867674757
36,12-7-2020,Century City,34.057426299999996,-118.4147267,0.01825573979591837
37,12-7-2020,Century Palms/Cove,34.062844,-118.41581299999999,0.0728786284582534
38,12-7-2020,Cerritos,33.8644291,-118.05393229999999,0.01482281633510367
39,12-7-2020,Chatsworth,34.2595715,-118.6023247,0.037759792448041514
40,12-7-2020,Cheviot Hills,34.0405878,-118.4098875,0.016790231138246837
41,12-7-2020,Chinatown,34.0638402,-118.23586759999999,0.02879337131020197
42,12-7-2020,Claremont,34.0966764,-117.71977849999999,0.022713704206241518
43,12-7-2020,Cloverdale/Cochran,34.062323,-118.34615500000001,0.03867168097637125
44,12-7-2020,Commerce,34.002581,-118.156586,0.08034649924501311
45,12-7-2020,Compton,33.894927,-118.226624,0.0626506227855808
46,12-7-2020,Country Club Park,34.050289,-118.3211871,0.04012620893065368
47,12-7-2020,Covina,34.1024,-117.85486499999999,0.047526001913252326
48,12-7-2020,Crenshaw District,34.0611479,-118.31942190000001,0.03821096552228973
49,12-7-2020,Crestview,34.0621851,-118.4250119,0.029792628814633706
50,12-7-2020,Cudahy,33.9620584,-118.1835395,0.07563615333773957
51,12-7-2020,Culver City,34.021122399999996,-118.3964665,0.0156230604174425
52,12-7-2020,Del Rey,33.9896527,-118.4243437,0.024932705248990574
53,12-7-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.01897526563621405
54,12-7-2020,Downey,33.942215000000004,-118.1235646,0.06116280500127405
55,12-7-2020,Downtown,34.0428494,-118.24767320000001,0.03812712372576455
56,12-7-2020,Duarte,34.1394513,-117.97728729999999,0.027125730404996974
57,12-7-2020,Eagle Rock,34.1366877,-118.20767959999999,0.031588848535521116
58,12-7-2020,East Hollywood,34.0904277,-118.2966254,0.04010390719521742
59,12-7-2020,East Los Angeles,34.0239015,-118.17201570000002,0.07980470134267828
60,12-7-2020,Echo Park,34.0779819,-118.2567824,0.033991306206798265
61,12-7-2020,El Monte,34.0751571,-118.036849,0.06199164651571774
62,12-7-2020,El Segundo,33.917028,-118.4156337,0.013140262060750446
63,12-7-2020,El Sereno,34.0811213,-118.17784950000001,0.05531087764190636
64,12-7-2020,Elysian Park,34.0774343,-118.23862040000002,0.03185689948892675
65,12-7-2020,Elysian Valley,34.095912799999994,-118.24203259999999,0.04290560766314109
66,12-7-2020,Encino,34.1591324,-118.50161659999999,0.029435888088945594
67,12-7-2020,Exposition,34.013653999999995,-118.2872106,0.03604408698242478
68,12-7-2020,Exposition Park,34.013653999999995,-118.2872106,0.05136399954343111
69,12-7-2020,Faircrest Heights,33.275839000000005,-96.991881,0.018745118458734705
70,12-7-2020,Figueroa Park Square,34.065295,-118.24476200000001,0.06114937069579673
71,12-7-2020,Florence-Firestone,33.9674263,-118.2433068,0.15235894537354125
72,12-7-2020,Gardena,33.8963593,-118.3053037,0.033388816559270916
73,12-7-2020,Glassell Park,34.1161201,-118.22896270000001,0.03900721002093232
74,12-7-2020,Glendale,34.146941600000005,-118.24784709999999,0.034929689243818354
75,12-7-2020,Glendora,34.136118700000004,-117.86533899999999,0.03707695216487049
76,12-7-2020,Gramercy Place,33.8677941,-118.31354640000002,0.04053668284327719
77,12-7-2020,Granada Hills,34.26615579999999,-118.5174342,0.04322582929160619
78,12-7-2020,Green Meadows,33.9409877,-118.26299679999998,0.06885167464114833
79,12-7-2020,Hacienda Heights,33.993067700000005,-117.96867549999999,0.03351392905516711
80,12-7-2020,Hancock Park,34.0677881,-118.33257649999999,0.022983776158006116
81,12-7-2020,Harbor City,33.79110120000001,-118.3012604,0.029848072237351295
82,12-7-2020,Harbor Gateway,33.8542249,-118.29921979999999,0.0388044172243373
83,12-7-2020,Harbor Pines,33.78256810000001,-118.30693020000001,0.024652622142536974
84,12-7-2020,Harvard Heights,34.047110499999995,-118.3054828,0.04977241827747236
85,12-7-2020,Harvard Park,33.9839471,-118.30462279999999,0.06796717341584825
86,12-7-2020,Hawaiian Gardens,33.8284787,-118.0743137,0.05678846798524975
87,12-7-2020,Hawthorne,33.9188589,-118.34832560000001,0.030903606005331836
88,12-7-2020,Hermosa Beach,33.86428,-118.39591000000001,0.02174384556989481
89,12-7-2020,Hidden Hills,34.164091,-118.65783700000001,0.016533333333333334
90,12-7-2020,Highland Park,34.1099469,-118.1969828,0.043656089895380376
91,12-7-2020,Historic Filipinotown,34.882979999999996,-114.7569,0.052304580262967776
92,12-7-2020,Hollywood,34.0980031,-118.32952320000001,0.031162650688760517
93,12-7-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.021949779460285486
94,12-7-2020,Huntington Park,33.982704299999995,-118.21203429999998,0.07546884452510587
95,12-7-2020,Hyde Park,33.9805691,-118.3306308,0.043800491745697216
96,12-7-2020,Industry,34.0197335,-117.95867539999999,0.05952380952380953
97,12-7-2020,Inglewood,33.9562003,-118.353132,0.04068443352039808
98,12-7-2020,Irwindale,34.1069927,-117.9342148,0.07065217391304347
99,12-7-2020,Jefferson Park,34.0272344,-118.31757560000001,0.05787697897742019
100,12-7-2020,Koreatown,34.05801339999999,-118.3008095,0.035427164672846866
101,12-7-2020,La Canada Flintridge,34.1998302,-118.2005236,0.01649566491938489
102,12-7-2020,La Habra Heights,33.96045460000001,-117.9504255,0.011486708237610764
103,12-7-2020,La Mirada,33.906097100000004,-118.0107092,0.03100619024944141
104,12-7-2020,La Puente,34.01979,-117.95036770000002,0.06456486205359355
105,12-7-2020,La Verne,34.10084260000001,-117.7678355,0.029277869458828886
106,12-7-2020,Lafayette Square,34.046406,-118.33379,0.04049372022520572
107,12-7-2020,Lake Balboa,34.1811656,-118.495236,0.04841644536244713
108,12-7-2020,Lake Los Angeles,34.6127395,-117.84039550000001,0.0004622496147919877
109,12-7-2020,Lakeview Terrace,34.139661700000005,-117.89862509999999,0.06998562457441174
110,12-7-2020,Lakewood,33.8503463,-118.11719140000001,0.020897432278582248
111,12-7-2020,Lancaster,34.6981064,-118.13661529999999,0.04487118995942248
112,12-7-2020,Lawndale,33.8885217,-118.3531991,0.0332922902064785
113,12-7-2020,Leimert Park,34.007702,-118.33206270000001,0.0359500620955618
114,12-7-2020,Lincoln Heights,34.081248200000005,-118.2034419,0.056143103718813744
115,12-7-2020,Little Armenia,34.0981716,-118.30449660000001,0.06732699772453486
116,12-7-2020,Little Bangladesh,34.056179,-118.27190800000001,0.030597806862398307
117,12-7-2020,Little Tokyo,34.04821679999999,-118.2411814,0.03458823529411765
118,12-7-2020,Lomita,33.8036545,-118.3195014,0.008453288482121403
119,12-7-2020,Longwood,33.973537,-118.4263953,0.04702048417132216
120,12-7-2020,Los Feliz,34.1100408,-118.2889236,0.0198087100063116
121,12-7-2020,Lynwood,33.924831,-118.2024154,0.07322445247890952
122,12-7-2020,Malibu,34.035591,-118.689423,0.013504874540514623
123,12-7-2020,Manchester Square,33.966374,-118.31337749999999,0.040737148399612025
124,12-7-2020,Mandeville Canyon,34.0610395,-118.49498009999999,0.014840543100726241
125,12-7-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.010641205517392177
126,12-7-2020,Mar Vista,34.0037605,-118.43916409999999,0.01589413950685482
127,12-7-2020,Marina Peninsula,33.74871270000001,-118.1227115,0.013403647549989014
128,12-7-2020,Maywood,33.9866807,-118.185349,0.051215277777777776
129,12-7-2020,Melrose,34.0536909,-118.2427666,0.04134091293432024
130,12-7-2020,Mid-city,34.0415271,-118.3603703,0.008106732586883816
131,12-7-2020,Miracle Mile,34.008544,-118.13341499999999,0.0194559328945069
132,12-7-2020,Mission Hills,34.257224900000004,-118.4670285,0.06873160117752464
133,12-7-2020,Monrovia,34.1483499,-118.0014517,0.033551337268038495
134,12-7-2020,Montebello,34.0159398,-118.111975,0.06136730947262714
135,12-7-2020,Monterey Park,34.051522,-118.129807,0.025964889317910373
136,12-7-2020,Mt. Washington,34.0988396,-118.22110690000001,0.04110654851955911
137,12-7-2020,North Hills,34.2429575,-118.4854081,0.058462698331105865
138,12-7-2020,North Hollywood,34.1729044,-118.37403710000001,0.05024466494495039
139,12-7-2020,Northridge,34.2345615,-118.53693159999999,0.04005147409667298
140,12-7-2020,Norwalk,33.909280200000005,-118.0849169,0.0554125185948049
141,12-7-2020,Pacific Palisades,34.0480643,-118.5264706,0.012646008301959649
142,12-7-2020,Pacoima,34.262502500000004,-118.427027,0.08804256657580206
143,12-7-2020,Palisades Highlands,34.040067,-118.34594799999999,0.015212981744421906
144,12-7-2020,Palmdale,34.5793131,-118.1171108,0.056422170594092276
145,12-7-2020,Palms,34.024732799999995,-118.4116152,0.020741701004676143
146,12-7-2020,Palos Verdes Estates,33.7872386,-118.40181299999999,0.011919040479760121
147,12-7-2020,Panorama City,34.2242902,-118.44537450000001,0.07312717096288797
