ID,Time Stamp,Region,Latitude,Longitude,Density
0,06-20-2021,Acton,34.4807415,-118.1868379,0.017008573709604638
1,06-20-2021,Adams-Normandie,34.0317877,-118.30024660000001,0.0651750972762646
2,06-20-2021,Agoura Hills,34.147909999999996,-118.76570420000002,0.03576872269078345
3,06-20-2021,Alhambra,34.093042,-118.12706000000001,0.07969460014301202
4,06-20-2021,Alsace,33.9879995,-118.3476199,0.13429821608885895
5,06-20-2021,Altadena,34.1863161,-118.13523290000002,0.06280057635809053
6,06-20-2021,Angeles National Forest,34.3216546,-118.019201,0.25
7,06-20-2021,Angelino Heights,34.070288899999994,-118.25479650000001,0.11907704985578905
8,06-20-2021,Arcadia,34.136207500000005,-118.0401497,0.04804098748969172
9,06-20-2021,Arleta,34.2413266,-118.4322047,0.21049828382057048
10,06-20-2021,Artesia,33.8690197,-118.0796195,0.12704517704517704
11,06-20-2021,Atwater Village,34.1163979,-118.25646370000001,0.09799081121854214
12,06-20-2021,Avalon,33.342209999999994,-118.3272612,0.003966286564204264
13,06-20-2021,Azusa,34.1338751,-117.90560459999999,0.1329223068353503
14,06-20-2021,Baldwin Hills,34.01098870000001,-118.3370709,0.09433704953803143
15,06-20-2021,Baldwin Park,34.0854739,-117.96117609999999,0.1738293355135627
16,06-20-2021,Bel Air,34.0827278,-118.44798020000002,0.04728159851301116
17,06-20-2021,Bell,33.9747806,-118.1866361,0.1860585856377746
18,06-20-2021,Bell Gardens,33.9694561,-118.1503953,0.12458792432657186
19,06-20-2021,Bellflower,33.8825705,-118.1167679,0.14236129371548778
20,06-20-2021,Beverly Crest,34.1167701,-118.43226070000001,0.05334206005072405
21,06-20-2021,Beverly Hills,34.0696501,-118.3963062,0.07788872215167955
22,06-20-2021,Beverlywood,34.045933399999996,-118.39492,0.07355352541578825
23,06-20-2021,Boyle Heights,34.0436892,-118.20976840000002,0.20642731018246027
24,06-20-2021,Bradbury,34.1469511,-117.97089820000001,0.02996845425867508
25,06-20-2021,Brentwood,34.0521403,-118.4740699,0.05298499983296028
26,06-20-2021,Brookside,34.0536909,-118.2427666,0.05205047318611988
27,06-20-2021,Burbank,34.181648200000005,-118.3258554,0.08583272838421274
28,06-20-2021,Cadillac-Corning,33.973951,-118.248405,0.10619469026548672
29,06-20-2021,Calabasas,34.144664299999995,-118.6440973,0.049786956354842433
30,06-20-2021,Canoga Park,34.2010776,-118.5978259,0.15164294500087858
31,06-20-2021,Canyon Country,34.42332929999999,-118.4720281,0.011070110701107009
32,06-20-2021,Carson,33.832204299999994,-118.2517547,0.08702344304996447
33,06-20-2021,Carthay,34.061121299999996,-118.3672997,0.06960506218634083
34,06-20-2021,Castaic,34.488882200000006,-118.6228656,0.13218005295675198
35,06-20-2021,Central,34.0536909,-118.2427666,0.20588710111392133
36,06-20-2021,Century City,34.057426299999996,-118.4147267,0.0506218112244898
37,06-20-2021,Century Palms/Cove,34.062844,-118.41581299999999,0.19505477502011512
38,06-20-2021,Cerritos,33.8644291,-118.05393229999999,0.04736399915984037
39,06-20-2021,Chatsworth,34.2595715,-118.6023247,0.10422717915456416
40,06-20-2021,Cheviot Hills,34.0405878,-118.4098875,0.050588748364587884
41,06-20-2021,Chinatown,34.0638402,-118.23586759999999,0.07643707923355775
42,06-20-2021,Claremont,34.0966764,-117.71977849999999,0.0632293080054274
43,06-20-2021,Cloverdale/Cochran,34.062323,-118.34615500000001,0.11438302703469808
44,06-20-2021,Commerce,34.002581,-118.156586,0.19089247397282047
45,06-20-2021,Compton,33.894927,-118.226624,0.16889200821924755
46,06-20-2021,Country Club Park,34.050289,-118.3211871,0.10700322381507647
47,06-20-2021,Covina,34.1024,-117.85486499999999,0.13042681809855286
48,06-20-2021,Crenshaw District,34.0611479,-118.31942190000001,0.10833760339653027
