ID,Time Stamp,Region,Latitude,Longitude,Density
0,05-10-2021,Acton,34.4807415,-118.1868379,0.01638376896108855
1,05-10-2021,Adams-Normandie,34.0317877,-118.30024660000001,0.06479680069174233
2,05-10-2021,Agoura Hills,34.147909999999996,-118.76570420000002,0.035260644243471195
3,05-10-2021,Alhambra,34.093042,-118.12706000000001,0.07901413973658107
4,05-10-2021,Alsace,33.9879995,-118.3476199,0.1337933355772467
5,05-10-2021,Altadena,34.1863161,-118.13523290000002,0.062033346432380836
6,05-10-2021,Angeles National Forest,34.3216546,-118.019201,0.25
7,05-10-2021,Angelino Heights,34.070288899999994,-118.25479650000001,0.11660486196950967
8,05-10-2021,Arcadia,34.136207500000005,-118.0401497,0.04763742915796677
9,05-10-2021,Arleta,34.2413266,-118.4322047,0.20895964019410584
10,05-10-2021,Artesia,33.8690197,-118.0796195,0.1261904761904762
11,05-10-2021,Atwater Village,34.1163979,-118.25646370000001,0.09703078927518344
12,05-10-2021,Avalon,33.342209999999994,-118.3272612,0.003966286564204264
13,05-10-2021,Azusa,34.1338751,-117.90560459999999,0.13179300135821875
14,05-10-2021,Baldwin Hills,34.01098870000001,-118.3370709,0.09263236848385667
15,05-10-2021,Baldwin Park,34.0854739,-117.96117609999999,0.17287988079068478
16,05-10-2021,Bel Air,34.0827278,-118.44798020000002,0.046352230483271376
17,05-10-2021,Bell,33.9747806,-118.1866361,0.1847742922723795
18,05-10-2021,Bell Gardens,33.9694561,-118.1503953,0.1239196935047964
19,05-10-2021,Bellflower,33.8825705,-118.1167679,0.14102024717328426
20,05-10-2021,Beverly Crest,34.1167701,-118.43226070000001,0.052523930295344835
21,05-10-2021,Beverly Hills,34.0696501,-118.3963062,0.07736927161491401
22,05-10-2021,Beverlywood,34.045933399999996,-118.39492,0.07261653783087374
23,05-10-2021,Boyle Heights,34.0436892,-118.20976840000002,0.20532077692760448
24,05-10-2021,Bradbury,34.1469511,-117.97089820000001,0.028391167192429026
25,05-10-2021,Brentwood,34.0521403,-118.4740699,0.05221661711154912
26,05-10-2021,Brookside,34.0536909,-118.2427666,0.05205047318611988
27,05-10-2021,Burbank,34.181648200000005,-118.3258554,0.08500171932907959
28,05-10-2021,Cadillac-Corning,33.973951,-118.248405,0.10619469026548672
29,05-10-2021,Calabasas,34.144664299999995,-118.6440973,0.0486353690837204
30,05-10-2021,Canoga Park,34.2010776,-118.5978259,0.14974201690068847
31,05-10-2021,Canyon Country,34.42332929999999,-118.4720281,0.010875898232666536
32,05-10-2021,Carson,33.832204299999994,-118.2517547,0.08513751226277866
33,05-10-2021,Carthay,34.061121299999996,-118.3672997,0.06851407375081824
34,05-10-2021,Castaic,34.488882200000006,-118.6228656,0.1316857899382171
35,05-10-2021,Central,34.0536909,-118.2427666,0.20497228649841254
36,05-10-2021,Century City,34.057426299999996,-118.4147267,0.049505739795918366
37,05-10-2021,Century Palms/Cove,34.062844,-118.41581299999999,0.19230055084483505
38,05-10-2021,Cerritos,33.8644291,-118.05393229999999,0.04686890509196747
39,05-10-2021,Chatsworth,34.2595715,-118.6023247,0.10230957953808408
40,05-10-2021,Cheviot Hills,34.0405878,-118.4098875,0.04993458351504579
41,05-10-2021,Chinatown,34.0638402,-118.23586759999999,0.07581563956499224
42,05-10-2021,Claremont,34.0966764,-117.71977849999999,0.06279511533242876
43,05-10-2021,Cloverdale/Cochran,34.062323,-118.34615500000001,0.11381536933229262
44,05-10-2021,Commerce,34.002581,-118.156586,0.19025669554160374
45,05-10-2021,Compton,33.894927,-118.226624,0.16725999712495454
46,05-10-2021,Country Club Park,34.050289,-118.3211871,0.10576857123259482
47,05-10-2021,Covina,34.1024,-117.85486499999999,0.1296737294172722
48,05-10-2021,Crenshaw District,34.0611479,-118.31942190000001,0.10680038064563356
49,05-10-2021,Crestview,34.0621851,-118.4250119,0.09300009055510278
50,05-10-2021,Cudahy,33.9620584,-118.1835395,0.1969596827495043
51,05-10-2021,Culver City,34.021122399999996,-118.3964665,0.04614211487648738
52,05-10-2021,Del Rey,33.9896527,-118.4243437,0.0680349932705249
