ID,Time Stamp,Region,Latitude,Longitude,Number of cases
84,03-22-2020,Valley Glen,34.1826379,-118.4138666,6
85,03-22-2020,Van Nuys,34.1866581,-118.448729,2
86,03-22-2020,Venice,33.985,-118.4695,7
87,03-22-2020,Vermont Knolls,33.9668188,-118.29167,1
88,03-22-2020,Vermont Vista,33.9419475,-118.2858138,1
89,03-22-2020,Vernon Central,34.007135,-118.22525,1
90,03-22-2020,Walnut,34.0202894,-117.8653386,1
91,03-22-2020,West Adams,34.0294356,-118.3524833,1
92,03-22-2020,West Covina,34.0686208,-117.93895259999998,1
93,03-22-2020,West Hills,34.2032325,-118.645476,4
94,03-22-2020,West Hollywood,34.0923014,-118.3692894,19
95,03-22-2020,West Los Angeles,34.0463986,-118.448135,3
96,03-22-2020,West Vernon,34.007135,-118.22525,2
97,03-22-2020,Westchester,33.9597349,-118.4006322,3
98,03-22-2020,Westlake,34.0629226,-118.2728204,1
99,03-22-2020,Westwood,34.05612070000001,-118.4306347,5
100,03-22-2020,Whittier,33.9708782,-118.0308396,2
101,03-22-2020,Winnetka,34.2058826,-118.570934,1
102,03-22-2020,Woodland Hills,34.1684364,-118.6058382,5
