ID,Time Stamp,Region,Latitude,Longitude,Number of cases
74,03-27-2020,Torrance,33.83584920000001,-118.3406288,21
75,03-27-2020,Vernon,34.007135,-118.22525,0
76,03-27-2020,Walnut,34.0202894,-117.8653386,1
77,03-27-2020,West Covina,34.0686208,-117.93895259999998,5
78,03-27-2020,West Hollywood,34.0923014,-118.3692894,42
79,03-27-2020,Westlake Village,34.1460234,-118.8061794,0
80,03-27-2020,Whittier,33.9708782,-118.0308396,4
81,03-27-2020,Adams,33.8485544,-118.0805347,0
82,03-27-2020,Alsace,33.9879995,-118.3476199,0
83,03-27-2020,Angelino Heights,34.070288899999994,-118.2547965,0
84,03-27-2020,Arleta,34.2413266,-118.4322047,2
85,03-27-2020,Atwater Village,34.1163979,-118.2564637,0
86,03-27-2020,Baldwin Hills,34.01098870000001,-118.3370709,5
87,03-27-2020,Bel Air,34.0827278,-118.44798020000002,6
88,03-27-2020,Beverly Crest,34.064558,-118.470717,14
89,03-27-2020,Beverlywood,34.0466335,-118.395038,8
90,03-27-2020,Boyle Heights,34.033165600000004,-118.2048648,8
91,03-27-2020,Brentwood,34.0521403,-118.4740699,30
92,03-27-2020,Brookside,34.0536909,-118.2427666,0
93,03-27-2020,Cadillac,34.0373688,-118.373967,0
94,03-27-2020,Canoga Park,34.2010776,-118.5978259,2
95,03-27-2020,Carthay,34.056121399999995,-118.3734109,7
96,03-27-2020,Central,34.0536909,-118.2427666,2
97,03-27-2020,Century City,34.0574263,-118.4147267,6
98,03-27-2020,Century Palms/Cove,34.056290999999995,-118.4146197,3
99,03-27-2020,Chatsworth,34.2595715,-118.6023247,3
100,03-27-2020,Cheviot Hills,34.0405878,-118.4098875,0
101,03-27-2020,Country Club Park,34.050289,-118.3211871,0
102,03-27-2020,Crenshaw District,34.0612838,-118.3193493,0
103,03-27-2020,Crestview,34.0621851,-118.4250119,7
104,03-27-2020,Del Rey,33.9896527,-118.4243437,9
105,03-27-2020,Eagle Rock,34.1388968,-118.2139624,4
106,03-27-2020,East Hollywood,34.0904277,-118.2966254,3
107,03-27-2020,Echo Park,34.0779819,-118.2567824,0
108,03-27-2020,El Sereno,34.0811213,-118.1778495,0
109,03-27-2020,Elysian Park,34.0774343,-118.23862040000002,0
110,03-27-2020,Elysian Valley,34.095912799999994,-118.2420326,0
111,03-27-2020,Encino,34.1591324,-118.5016166,23
112,03-27-2020,Exposition,34.013653999999995,-118.2872106,0
113,03-27-2020,Exposition Park,34.013653999999995,-118.2872106,2
114,03-27-2020,Faircrest Heights,33.275839000000005,-96.991881,0
115,03-27-2020,Figueroa Park Square,34.065295,-118.244762,0
116,03-27-2020,Glassell Park,34.1161201,-118.2289627,4
117,03-27-2020,Gramercy Place,33.8677941,-118.31354640000002,0
118,03-27-2020,Granada Hills,34.26615579999999,-118.5174342,8
119,03-27-2020,Green Meadows,33.9409877,-118.26299679999998,0
120,03-27-2020,Hancock Park,34.0677881,-118.3325765,14
121,03-27-2020,Harbor City,33.79110120000001,-118.3012604,1
122,03-27-2020,Harbor Gateway,33.8542249,-118.2992198,4
123,03-27-2020,Harbor Pines,33.78256810000001,-118.3069302,0
124,03-27-2020,Harvard Heights,34.006081,-118.306737,0
125,03-27-2020,Harvard Park,34.006081,-118.306737,1
126,03-27-2020,Highland Park,34.1099469,-118.1969828,5
127,03-27-2020,Hollywood,34.0980031,-118.3295232,30
128,03-27-2020,Hollywood Hills,34.1311792,-118.3355474,19
129,03-27-2020,Hyde Park,33.9805691,-118.3306308,2
130,03-27-2020,Jefferson Park,34.0272344,-118.3175756,0
131,03-27-2020,Lafayette Square,34.046406,-118.33379,0
132,03-27-2020,Lake Balboa,34.1811656,-118.495236,3
133,03-27-2020,Lakeview Terrace,34.139661700000005,-117.8986251,0
134,03-27-2020,Leimert Park,34.007702,-118.3320627,0
135,03-27-2020,Lincoln Heights,34.0705664,-118.2050727,1
136,03-27-2020,Little Armenia,34.0981716,-118.3044966,0
137,03-27-2020,Little Bangladesh,34.056179,-118.271908,2
138,03-27-2020,Little Tokyo,34.04821679999999,-118.2411814,0
139,03-27-2020,Longwood,33.973537,-118.4263953,0
140,03-27-2020,Los Feliz,34.1100408,-118.2889236,6
141,03-27-2020,Manchester Square,33.966374,-118.3133775,0
142,03-27-2020,Mandeville Canyon,34.0610395,-118.4949801,0
143,03-27-2020,Mar Vista,34.0037605,-118.4391641,8
144,03-27-2020,Marina Peninsula,33.74871270000001,-118.1227115,0
145,03-27-2020,Melrose,34.0536909,-118.2427666,49
146,03-27-2020,Mid,34.3520904,-118.0385202,8
147,03-27-2020,Miracle Mile,34.008544,-118.133415,7
148,03-27-2020,Mission Hills,34.257224900000004,-118.4670285,0
149,03-27-2020,North Hills,34.2429575,-118.4854081,1
150,03-27-2020,North Hollywood,34.1729044,-118.3740371,18
151,03-27-2020,Northridge,34.2345615,-118.5369316,7
152,03-27-2020,Pacific Palisades,34.0480643,-118.5264706,10
153,03-27-2020,Pacoima,34.262502500000004,-118.427027,2
154,03-27-2020,Palisades Highlands,34.040067,-118.345948,0
155,03-27-2020,Palms,34.024732799999995,-118.4116152,12
156,03-27-2020,Panorama City,34.2242902,-118.4453745,4
157,03-27-2020,Park La Brea,34.067401600000004,-118.3552363,0
158,03-27-2020,Pico,34.0406717,-118.2661915,5
159,03-27-2020,Playa Del Rey,33.9550828,-118.4367496,0
160,03-27-2020,Playa Vista,33.9759574,-118.4181815,5
161,03-27-2020,Porter Ranch,34.2818164,-118.5612714,2
162,03-27-2020,Rancho Park,34.034446100000004,-118.4252632,0
163,03-27-2020,Regent Square,34.0615961,-118.4465521,0
164,03-27-2020,Reseda,34.200078399999995,-118.5369884,8
165,03-27-2020,Reseda Ranch,34.276514500000005,-118.5363704,0
166,03-27-2020,Reynier Village,34.035522799999995,-118.38647079999998,0
167,03-27-2020,San Pedro,33.7358518,-118.2922934,8
168,03-27-2020,Shadow Hills,34.2619469,-118.3517463,0
169,03-27-2020,Sherman Oaks,34.1508718,-118.4489865,21
170,03-27-2020,Silverlake,34.08276970000001,-118.273646,12
171,03-27-2020,South Carthay,34.056121399999995,-118.3734109,5
172,03-27-2020,South Park,34.040406899999994,-118.2665377,3
173,03-27-2020,St Elmo Village,34.006541,-118.157565,0
174,03-27-2020,Studio City,34.148398900000004,-118.3961877,10
175,03-27-2020,Sun Valley,34.2175042,-118.3703576,3
176,03-27-2020,Sunland,34.266946600000004,-118.3023,0
177,03-27-2020,Sycamore Square,34.329077000000005,-118.4660031,0
178,03-27-2020,Sylmar,34.307625200000004,-118.4492148,4
179,03-27-2020,Tarzana,34.1714436,-118.5429789,17
180,03-27-2020,Temple,34.0536909,-118.2427666,5
181,03-27-2020,Thai Town,34.1018533,-118.3048616,0
182,03-27-2020,Toluca Lake,34.1467856,-118.34909240000002,0
183,03-27-2020,Toluca Terrace,34.061232399999994,-118.2589322,0
184,03-27-2020,Toluca Woods,34.060921,-118.258622,0
185,03-27-2020,Tujunga,34.252225,-118.2884105,2
186,03-27-2020,University Hills,34.0666487,-118.17744009999998,0
187,03-27-2020,University Park,34.128292200000004,-117.8855566,4
188,03-27-2020,Valley Glen,34.1826379,-118.4138666,2
189,03-27-2020,Valley Village,34.16371470000001,-118.3965758,13
190,03-27-2020,Van Nuys,34.1866581,-118.448729,4
191,03-27-2020,Venice,33.985,-118.4695,11
192,03-27-2020,Vermont Knolls,33.9668188,-118.29167,0
193,03-27-2020,Vermont Square,34.0001398,-118.2958904,0
194,03-27-2020,Vermont Vista,33.9419475,-118.2858138,2
195,03-27-2020,Vernon Central,34.007135,-118.22525,3
196,03-27-2020,View Heights,34.033882,-118.34771299999998,0
197,03-27-2020,Watts,33.9405674,-118.2428485,1
198,03-27-2020,West Adams,34.0294356,-118.3524833,6
199,03-27-2020,West Hills,34.2032325,-118.645476,5
200,03-27-2020,West Los Angeles,34.0463986,-118.448135,9
201,03-27-2020,West Vernon,34.007135,-118.22525,6
202,03-27-2020,Westchester,33.9597349,-118.4006322,8
203,03-27-2020,Westlake,34.0629226,-118.2728204,1
204,03-27-2020,Westwood,34.05612070000001,-118.4306347,16
205,03-27-2020,Wholesale District,34.0365749,-118.2354342,8
206,03-27-2020,Wilshire Center,34.0615146,-118.4327712,4
207,03-27-2020,Winnetka,34.2058826,-118.570934,3
208,03-27-2020,Woodland Hills,34.1684364,-118.6058382,14
