ID,Time Stamp,Region,Latitude,Longitude,Number of cases
73,03-23-2020,Santa Clarita,34.3916641,-118.542586,7
74,03-23-2020,Santa Monica,34.0194704,-118.4912273,12
75,03-23-2020,Santa Monica Mountains,34.031132,-118.261507,2
76,03-23-2020,Sherman Oaks,34.1508718,-118.4489865,8
77,03-23-2020,Silverlake,34.08276970000001,-118.273646,4
78,03-23-2020,South El Monte,34.0519548,-118.04673390000002,1
79,03-23-2020,South Gate,33.9463456,-118.200981,1
80,03-23-2020,South Park,34.040406899999994,-118.2665377,1
81,03-23-2020,South Whittier,33.9435081,-118.0347827,2
82,03-23-2020,Stevenson Ranch,34.3864721,-118.5826635,2
83,03-23-2020,Studio City,34.148398900000004,-118.3961877,7
84,03-23-2020,Sun Valley,34.2175042,-118.3703576,2
85,03-23-2020,Sunland,34.266946600000004,-118.3023,1
86,03-23-2020,Sylmar,34.307625200000004,-118.4492148,1
87,03-23-2020,Tarzana,34.1714436,-118.5429789,8
88,03-23-2020,Temple,34.0536909,-118.2427666,1
89,03-23-2020,Torrance,33.83584920000001,-118.3406288,4
90,03-23-2020,Tujunga,34.252225,-118.2884105,1
91,03-23-2020,University Park,34.128292200000004,-117.8855566,1
92,03-23-2020,Valley Glen,34.1826379,-118.4138666,7
93,03-23-2020,Van Nuys,34.1866581,-118.448729,4
94,03-23-2020,Venice,33.985,-118.4695,7
95,03-23-2020,Vermont Knolls,33.9668188,-118.29167,1
96,03-23-2020,Vermont Vista,33.9419475,-118.2858138,1
97,03-23-2020,Vernon Central,34.007135,-118.22525,1
98,03-23-2020,Walnut,34.0202894,-117.8653386,1
99,03-23-2020,West Adams,34.0294356,-118.3524833,1
100,03-23-2020,West Covina,34.0686208,-117.93895259999998,1
101,03-23-2020,West Hills,34.2032325,-118.645476,4
102,03-23-2020,West Hollywood,34.0923014,-118.3692894,23
103,03-23-2020,West Los Angeles,34.0463986,-118.448135,4
104,03-23-2020,West Vernon,34.007135,-118.22525,2
105,03-23-2020,Westchester,33.9597349,-118.4006322,3
106,03-23-2020,Westlake,34.0629226,-118.2728204,1
107,03-23-2020,Westwood,34.05612070000001,-118.4306347,6
108,03-23-2020,Whittier,33.9708782,-118.0308396,2
109,03-23-2020,Wilshire Center,34.0615146,-118.4327712,1
110,03-23-2020,Winnetka,34.2058826,-118.570934,1
111,03-23-2020,Woodland Hills,34.1684364,-118.6058382,7
