,Time Stamp,Region,Latitude,Longitude,R
74,03-18-2020,Baldwin Hills,34.01098870000001,-118.3370709,4.750045247575683
75,03-18-2020,Beverly Hills,34.0696501,-118.3963062,0.0
76,03-18-2020,Boyle Heights,34.0436892,-118.20976840000002,1.0000081870042767
77,03-18-2020,Brentwood,34.0521403,-118.4740699,3.0834861337099655
78,03-18-2020,Carson,33.832204299999994,-118.2517547,3.5000126856790765
79,03-18-2020,Culver City,34.021122399999996,-118.3964665,1.0000101334319653
80,03-18-2020,Diamond Bar,34.02862260000001,-117.81033670000001,1.000005001412899
81,03-18-2020,Eagle Rock,34.1366877,-118.20767959999999,1.0000036466538307
82,03-18-2020,Encino,34.1591324,-118.50161659999999,1.0000033587478587
83,03-18-2020,Gardena,33.8963593,-118.3053037,1.0000023543149885
84,03-18-2020,Glendale,34.146941600000005,-118.24784709999999,2.5000088575214523
85,03-18-2020,Granada Hills,34.26615579999999,-118.5174342,1.000009856562376
86,03-18-2020,Hollywood,34.0980031,-118.32952320000001,1.0000263970646464
87,03-18-2020,Hollywood Hills,34.1311792,-118.33554740000001,12.2501212133206
88,03-18-2020,Inglewood,33.9562003,-118.353132,4.750011663439782
89,03-18-2020,La Mirada,33.906097100000004,-118.0107092,1.0000078490676616
90,03-18-2020,Lynwood,33.924831,-118.2024154,0.0
91,03-18-2020,Manhattan Beach,33.8915985,-118.39512409999999,1.000018221574344
92,03-18-2020,Mar Vista,34.0037605,-118.43916409999999,2.8750392179597792
93,03-18-2020,Melrose,34.0536909,-118.2427666,4.125091088759095
94,03-18-2020,Monterey Park,34.051522,-118.129807,1.0000070119015343
95,03-18-2020,North Hollywood,34.1729044,-118.37403710000001,1.000004719327439
96,03-18-2020,Northridge,34.2345615,-118.53693159999999,1.0000021084413557
97,03-18-2020,Reseda,34.200078399999995,-118.53698840000001,1.0000037714216752
98,03-18-2020,San Dimas,34.1066756,-117.8067257,1.0000041613089814
99,03-18-2020,San Pedro,33.7358518,-118.2922934,1.0000017900808043
100,03-18-2020,Santa Clarita,34.3916641,-118.54258600000001,1.0000026050350117
101,03-18-2020,Santa Monica,34.019470399999996,-118.4912273,4.000030587353659
102,03-18-2020,Sherman Oaks,34.1508718,-118.4489865,1.0000117694136479
103,03-18-2020,Silverlake,34.092940999999996,-118.2697155,1.000009923489893
104,03-18-2020,Sylmar,34.307625200000004,-118.44921480000001,1.0000017263941494
105,03-18-2020,Tarzana,34.171443599999996,-118.54297890000001,2.071497102778119
106,03-18-2020,Torrance,33.83584920000001,-118.34062879999999,4.750009252045189
107,03-18-2020,Venice,33.995044,-118.4668875,2.2500564981209146
108,03-18-2020,Walnut,34.020289399999996,-117.86533859999999,0.0
109,03-18-2020,West Adams,34.0294356,-118.35248329999999,1.0000050801133882
110,03-18-2020,West Hills,34.2032325,-118.645476,0.0
111,03-18-2020,West Hollywood,34.0923014,-118.36928940000001,1.4167684354479955
112,03-18-2020,West Vernon,34.007135,-118.22525,1.0000046127801687
113,03-18-2020,Westchester,33.9597349,-118.40063219999999,1.0000084368487807
114,03-18-2020,Woodland Hills,34.1684364,-118.6058382,1.000011066941717
115,03-19-2020,Alhambra,34.093042,-118.12706000000001,1.0000049428361004
116,03-19-2020,Arcadia,34.136207500000005,-118.0401497,0.0
117,03-19-2020,Baldwin Hills,34.01098870000001,-118.3370709,1.0000142887761665
118,03-19-2020,Beverly Hills,34.0696501,-118.3963062,0.0
119,03-19-2020,Beverlywood,34.0466335,-118.39503799999999,2.2500691017792422
120,03-19-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0
121,03-19-2020,Brentwood,34.0521403,-118.4740699,2.3044937455724384
122,03-19-2020,Burbank,34.181648200000005,-118.3258554,1.0000027291012252
123,03-19-2020,Calabasas,34.144664299999995,-118.6440973,4.75005209618601
124,03-19-2020,Carson,33.832204299999994,-118.2517547,2.875013893855774
125,03-19-2020,Castaic,34.488882200000006,-118.6228656,1.0000050435256262
126,03-19-2020,Covina,34.1024,-117.85486499999999,0.0
127,03-19-2020,Crestview,34.0621851,-118.4250119,2.500069544511269
128,03-19-2020,Culver City,34.021122399999996,-118.3964665,2.8750291336169
129,03-19-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0
130,03-19-2020,Eagle Rock,34.1366877,-118.20767959999999,8.500030996557559
131,03-19-2020,East Los Angeles,34.0239015,-118.17201570000002,1.0000022499895935
132,03-19-2020,Echo Park,34.0779819,-118.2567824,0.0
133,03-19-2020,Encino,34.1591324,-118.50161659999999,61.00020488361939
134,03-19-2020,Gardena,33.8963593,-118.3053037,0.0
135,03-19-2020,Glendale,34.146941600000005,-118.24784709999999,2.2500095661299495
136,03-19-2020,Granada Hills,34.26615579999999,-118.5174342,0.0
137,03-19-2020,Hancock Park,34.0677881,-118.33257649999999,2.5000561046328955
138,03-19-2020,Hawthorne,33.9188589,-118.34832560000001,0.0
139,03-19-2020,Hollywood,34.0980031,-118.32952320000001,2.2500593933954542
140,03-19-2020,Hollywood Hills,34.1311792,-118.33554740000001,4.000098951118147
141,03-19-2020,Inglewood,33.9562003,-118.353132,0.0
142,03-19-2020,La Mirada,33.906097100000004,-118.0107092,0.0
143,03-19-2020,Lawndale,33.8885217,-118.3531991,1.0000033826867325
144,03-19-2020,Lomita,33.8036545,-118.3195014,0.0
145,03-19-2020,Lynwood,33.924831,-118.2024154,0.0
146,03-19-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.0
147,03-19-2020,Mar Vista,34.0037605,-118.43916409999999,2.5000426283625248
148,03-19-2020,Melrose,34.0536909,-118.2427666,1.4412215553383658
149,03-19-2020,Monterey Park,34.051522,-118.129807,1.0000070119015343
150,03-19-2020,North Hollywood,34.1729044,-118.37403710000001,7.000033035292075
151,03-19-2020,Northridge,34.2345615,-118.53693159999999,0.0
152,03-19-2020,Palms,34.024732799999995,-118.4116152,8.500026888608403
153,03-19-2020,Playa Vista,33.9759574,-118.41818149999999,4.750050094388375
154,03-19-2020,Reseda,34.200078399999995,-118.53698840000001,4.7500179142529575
155,03-19-2020,San Dimas,34.1066756,-117.8067257,0.0
156,03-19-2020,San Pedro,33.7358518,-118.2922934,1.0000017900808043
157,03-19-2020,Santa Clarita,34.3916641,-118.54258600000001,6.625017258356952
158,03-19-2020,Santa Monica,34.019470399999996,-118.4912273,5.2857708724916375
159,03-19-2020,Sherman Oaks,34.1508718,-118.4489865,0.0
160,03-19-2020,South El Monte,34.0519548,-118.04673390000002,0.0
161,03-19-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0
162,03-19-2020,Studio City,34.148398900000004,-118.39618770000001,6.625115135795067
163,03-19-2020,Sylmar,34.307625200000004,-118.44921480000001,1.0000017263941494
164,03-19-2020,Tarzana,34.171443599999996,-118.54297890000001,0.0
165,03-19-2020,Torrance,33.83584920000001,-118.34062879999999,1.000002921701326
166,03-19-2020,Tujunga,34.252225,-118.2884105,1.000005066600463
167,03-19-2020,University Park,34.027449,-118.2839493,1.000004034389133
168,03-19-2020,Valley Glen,34.182637899999996,-118.41386659999999,1.0000053631380792
169,03-19-2020,Van Nuys,34.1866193,-118.4486669,8.500026154248527
170,03-19-2020,Venice,33.995044,-118.4668875,0.0
171,03-19-2020,Vermont Knolls,33.9668188,-118.29167,0.0
172,03-19-2020,Walnut,34.020289399999996,-117.86533859999999,0.0
173,03-19-2020,West Adams,34.0294356,-118.35248329999999,0.0
174,03-19-2020,West Hills,34.2032325,-118.645476,0.0
175,03-19-2020,West Hollywood,34.0923014,-118.36928940000001,0.6053090538028173
176,03-19-2020,West Vernon,34.007135,-118.22525,0.0
177,03-19-2020,Westchester,33.9597349,-118.40063219999999,0.0
178,03-19-2020,Westwood,34.05612070000001,-118.43063470000001,2.5000328133941645
179,03-19-2020,Whittier,33.9708782,-118.0308396,0.0
180,03-19-2020,Woodland Hills,34.1684364,-118.6058382,4.000044267766868
181,03-20-2020,Alhambra,34.093042,-118.12706000000001,3.5000172999263515
182,03-20-2020,Altadena,34.1863161,-118.13523290000002,0.0
183,03-20-2020,Arcadia,34.136207500000005,-118.0401497,0.0
184,03-20-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.0
185,03-20-2020,Beverly Hills,34.0696501,-118.3963062,0.0
186,03-20-2020,Beverlywood,34.0466335,-118.39503799999999,1.000035830735605
187,03-20-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0
188,03-20-2020,Brentwood,34.0521403,-118.4740699,1.555671191138276
189,03-20-2020,Burbank,34.181648200000005,-118.3258554,1.0000027291012252
190,03-20-2020,Calabasas,34.144664299999995,-118.6440973,3.5000575803108243
191,03-20-2020,Carson,33.832204299999994,-118.2517547,4.000024163256628
192,03-20-2020,Castaic,34.488882200000006,-118.6228656,8.500042869967823
193,03-20-2020,Century City,34.057426299999996,-118.4147267,4.750096678335912
194,03-20-2020,Covina,34.1024,-117.85486499999999,0.0
195,03-20-2020,Crestview,34.0621851,-118.4250119,2.2500751084900408
196,03-20-2020,Culver City,34.021122399999996,-118.3964665,0.0
197,03-20-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0
198,03-20-2020,Eagle Rock,34.1366877,-118.20767959999999,0.0
199,03-20-2020,East Los Angeles,34.0239015,-118.17201570000002,4.75001068745057
200,03-20-2020,Echo Park,34.0779819,-118.2567824,0.0
201,03-20-2020,El Segundo,33.917028,-118.4156337,0.0
202,03-20-2020,Encino,34.1591324,-118.50161659999999,2.6667472787813233
203,03-20-2020,Gardena,33.8963593,-118.3053037,0.0
204,03-20-2020,Glendale,34.146941600000005,-118.24784709999999,1.0000049602190433
205,03-20-2020,Granada Hills,34.26615579999999,-118.5174342,1.0000049282569003
206,03-20-2020,Hancock Park,34.0677881,-118.33257649999999,2.2500605932754927
207,03-20-2020,Hawthorne,33.9188589,-118.34832560000001,0.0
208,03-20-2020,Hollywood,34.0980031,-118.32952320000001,3.1429539325200078
209,03-20-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.0
210,03-20-2020,Inglewood,33.9562003,-118.353132,8.500020871418556
211,03-20-2020,La Mirada,33.906097100000004,-118.0107092,0.0
212,03-20-2020,Lake Balboa,34.1811656,-118.495236,1.000006858122589
213,03-20-2020,Lakewood,33.8503463,-118.11719140000001,0.0
214,03-20-2020,Lancaster,34.6981064,-118.13661529999999,3.500017693776341
215,03-20-2020,Lawndale,33.8885217,-118.3531991,1.0000033826867325
216,03-20-2020,Lomita,33.8036545,-118.3195014,0.0
217,03-20-2020,Lynwood,33.924831,-118.2024154,0.0
218,03-20-2020,Manhattan Beach,33.8915985,-118.39512409999999,2.2500351415161863
219,03-20-2020,Mar Vista,34.0037605,-118.43916409999999,0.0
220,03-20-2020,Melrose,34.0536909,-118.2427666,3.916796400574142
221,03-20-2020,Miracle Mile,34.008544,-118.13341499999999,0.0
222,03-20-2020,Monterey Park,34.051522,-118.129807,0.0
223,03-20-2020,North Hollywood,34.1729044,-118.37403710000001,1.0000084948214625
224,03-20-2020,Northridge,34.2345615,-118.53693159999999,0.0
225,03-20-2020,Palms,34.024732799999995,-118.4116152,16.000101228022448
226,03-20-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.0
227,03-20-2020,Playa Vista,33.9759574,-118.41818149999999,3.500055367773846
228,03-20-2020,Redondo Beach,33.8455911,-118.38867659999998,4.000041219520741
229,03-20-2020,Reseda,34.200078399999995,-118.53698840000001,1.0000056571431803
230,03-20-2020,San Dimas,34.1066756,-117.8067257,0.0
231,03-20-2020,San Fernando,34.28497,-118.437652,0.0
232,03-20-2020,San Pedro,33.7358518,-118.2922934,1.0000017900808043
233,03-20-2020,Santa Clarita,34.3916641,-118.54258600000001,0.0
234,03-20-2020,Santa Monica,34.019470399999996,-118.4912273,3.7273354319231173
235,03-20-2020,Sherman Oaks,34.1508718,-118.4489865,3.50003530818158
236,03-20-2020,South El Monte,34.0519548,-118.04673390000002,0.0
237,03-20-2020,South Whittier,33.9435081,-118.03478270000001,1.0000045299908042
238,03-20-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0
239,03-20-2020,Studio City,34.148398900000004,-118.39618770000001,1.000030413625304
240,03-20-2020,Sylmar,34.307625200000004,-118.44921480000001,1.0000017263941494
241,03-20-2020,Tarzana,34.171443599999996,-118.54297890000001,3.500049625211498
242,03-20-2020,Torrance,33.83584920000001,-118.34062879999999,3.5000102259546413
243,03-20-2020,Tujunga,34.252225,-118.2884105,1.000005066600463
244,03-20-2020,University Park,34.027449,-118.2839493,1.000004034389133
245,03-20-2020,Valley Glen,34.182637899999996,-118.41386659999999,1.0000053631380792
246,03-20-2020,Van Nuys,34.1866193,-118.4486669,1.0000061539597656
247,03-20-2020,Venice,33.995044,-118.4668875,1.0000251102759619
248,03-20-2020,Vermont Knolls,33.9668188,-118.29167,0.0
249,03-20-2020,Walnut,34.020289399999996,-117.86533859999999,0.0
250,03-20-2020,West Adams,34.0294356,-118.35248329999999,0.0
251,03-20-2020,West Hills,34.2032325,-118.645476,0.0
252,03-20-2020,West Hollywood,34.0923014,-118.36928940000001,3.0835548300926967
253,03-20-2020,West Vernon,34.007135,-118.22525,16.00003690215624
254,03-20-2020,Westchester,33.9597349,-118.40063219999999,0.0
255,03-20-2020,Westwood,34.05612070000001,-118.43063470000001,1.0000157504705454
256,03-20-2020,Whittier,33.9708782,-118.0308396,0.0
257,03-20-2020,Winnetka,34.2058826,-118.57093400000001,8.500021771983299
258,03-20-2020,Woodland Hills,34.1684364,-118.6058382,0.0
259,03-21-2020,Alhambra,34.093042,-118.12706000000001,2.8750189475696026
260,03-21-2020,Altadena,34.1863161,-118.13523290000002,2.875030742991266
261,03-21-2020,Arcadia,34.136207500000005,-118.0401497,0.0
262,03-21-2020,Baldwin Hills,34.01098870000001,-118.3370709,1.0000095258054067
263,03-21-2020,Beverly Hills,34.0696501,-118.3963062,0.0
264,03-21-2020,Beverlywood,34.0466335,-118.39503799999999,2.071502792238039
265,03-21-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0
266,03-21-2020,Brentwood,34.0521403,-118.4740699,0.7414385050762211
267,03-21-2020,Burbank,34.181648200000005,-118.3258554,4.7500129632308195
268,03-21-2020,Calabasas,34.144664299999995,-118.6440973,1.000021935476795
269,03-21-2020,Carson,33.832204299999994,-118.2517547,2.0714460898319564
270,03-21-2020,Castaic,34.488882200000006,-118.6228656,1.0000100871021267
271,03-21-2020,Century City,34.057426299999996,-118.4147267,1.000030530311511
272,03-21-2020,Covina,34.1024,-117.85486499999999,0.0
273,03-21-2020,Crestview,34.0621851,-118.4250119,1.0000389453596603
274,03-21-2020,Culver City,34.021122399999996,-118.3964665,1.0000101334319653
275,03-21-2020,Del Rey,33.9896527,-118.4243437,0.0
276,03-21-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0
277,03-21-2020,Eagle Rock,34.1366877,-118.20767959999999,1.0000036466538307
278,03-21-2020,East Los Angeles,34.0239015,-118.17201570000002,1.0000033749881876
279,03-21-2020,Echo Park,34.0779819,-118.2567824,0.0
280,03-21-2020,El Segundo,33.917028,-118.4156337,0.0
281,03-21-2020,Encino,34.1591324,-118.50161659999999,1.681880320740659
282,03-21-2020,Gardena,33.8963593,-118.3053037,0.0
283,03-21-2020,Glendale,34.146941600000005,-118.24784709999999,2.0714388461680175
284,03-21-2020,Granada Hills,34.26615579999999,-118.5174342,8.500041890183653
285,03-21-2020,Hancock Park,34.0677881,-118.33257649999999,2.071493653386955
286,03-21-2020,Hawthorne,33.9188589,-118.34832560000001,0.0
287,03-21-2020,Hollywood,34.0980031,-118.32952320000001,1.0000395961195803
288,03-21-2020,Hollywood Hills,34.1311792,-118.33554740000001,1.000029685482315
289,03-21-2020,Inglewood,33.9562003,-118.353132,1.0000049109340718
290,03-21-2020,La Canada Flintridge,34.1998302,-118.2005236,4.750033715561329
291,03-21-2020,La Mirada,33.906097100000004,-118.0107092,0.0
292,03-21-2020,La Verne,34.10084260000001,-117.7678355,0.0
293,03-21-2020,Lake Balboa,34.1811656,-118.495236,1.000006858122589
294,03-21-2020,Lakewood,33.8503463,-118.11719140000001,0.0
295,03-21-2020,Lancaster,34.6981064,-118.13661529999999,5.6875383365800065
296,03-21-2020,Lawndale,33.8885217,-118.3531991,1.0000033826867325
297,03-21-2020,Lomita,33.8036545,-118.3195014,0.0
298,03-21-2020,Lynwood,33.924831,-118.2024154,0.0
299,03-21-2020,Manhattan Beach,33.8915985,-118.39512409999999,7.428706788837984
300,03-21-2020,Mar Vista,34.0037605,-118.43916409999999,1.00001705134501
301,03-21-2020,Melrose,34.0536909,-118.2427666,3.100142617125465
302,03-21-2020,Miracle Mile,34.008544,-118.13341499999999,0.0
303,03-21-2020,Montebello,34.0159398,-118.111975,0.0
304,03-21-2020,Monterey Park,34.051522,-118.129807,1.0000046745900968
305,03-21-2020,North Hollywood,34.1729044,-118.37403710000001,1.0000084948214625
306,03-21-2020,Northridge,34.2345615,-118.53693159999999,1.0000021084413557
307,03-21-2020,Palms,34.024732799999995,-118.4116152,3.500066431730325
308,03-21-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.0
309,03-21-2020,Playa Vista,33.9759574,-118.41818149999999,2.8750606412149327
310,03-21-2020,Redondo Beach,33.8455911,-118.38867659999998,3.1429024845168536
311,03-21-2020,Reseda,34.200078399999995,-118.53698840000001,3.500019800001131
312,03-21-2020,San Dimas,34.1066756,-117.8067257,0.0
313,03-21-2020,San Fernando,34.28497,-118.437652,0.0
314,03-21-2020,San Pedro,33.7358518,-118.2922934,16.000028641292868
315,03-21-2020,Santa Clarita,34.3916641,-118.54258600000001,5.50001790962737
316,03-21-2020,Santa Monica,34.019470399999996,-118.4912273,1.5000344112991426
317,03-21-2020,Sherman Oaks,34.1508718,-118.4489865,1.00001345078107
318,03-21-2020,Silverlake,34.092940999999996,-118.2697155,2.5000413481480988
319,03-21-2020,South El Monte,34.0519548,-118.04673390000002,0.0
320,03-21-2020,South Whittier,33.9435081,-118.03478270000001,4.75002151745632
321,03-21-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0
322,03-21-2020,Studio City,34.148398900000004,-118.39618770000001,1.000030413625304
323,03-21-2020,Sun Valley,34.2175042,-118.37035759999999,1.0000051767604867
324,03-21-2020,Sunland,34.266946600000004,-118.3023,0.0
325,03-21-2020,Sylmar,34.307625200000004,-118.44921480000001,0.0
326,03-21-2020,Tarzana,34.171443599999996,-118.54297890000001,1.000018904931824
327,03-21-2020,Torrance,33.83584920000001,-118.34062879999999,6.62502580838685
328,03-21-2020,Tujunga,34.252225,-118.2884105,1.000005066600463
329,03-21-2020,University Park,34.027449,-118.2839493,23.500094808144624
330,03-21-2020,Valley Glen,34.182637899999996,-118.41386659999999,1.0000053631380792
331,03-21-2020,Van Nuys,34.1866193,-118.4486669,1.0000061539597656
332,03-21-2020,Venice,33.995044,-118.4668875,0.0
333,03-21-2020,Vermont Knolls,33.9668188,-118.29167,0.0
334,03-21-2020,Vermont Vista,33.9419475,-118.2858138,1.0000065071546165
335,03-21-2020,Vernon Central,34.007135,-118.22525,1.0000026395949808
336,03-21-2020,Walnut,34.020289399999996,-117.86533859999999,0.0
337,03-21-2020,West Adams,34.0294356,-118.35248329999999,4.75004826132236
338,03-21-2020,West Covina,34.0686208,-117.93895259999998,8.5000112759762
339,03-21-2020,West Hills,34.2032325,-118.645476,0.0
340,03-21-2020,West Hollywood,34.0923014,-118.36928940000001,0.02174112594090224
341,03-21-2020,West Vernon,34.007135,-118.22525,3.5000242171517404
342,03-21-2020,Westchester,33.9597349,-118.40063219999999,16.000044996273747
343,03-21-2020,Westlake,34.0629226,-118.27282040000001,1.0000024343931055
344,03-21-2020,Westwood,34.05612070000001,-118.43063470000001,4.7500748147350915
345,03-21-2020,Whittier,33.9708782,-118.0308396,0.0
346,03-21-2020,Winnetka,34.2058826,-118.57093400000001,4.7500243334554275
347,03-21-2020,Woodland Hills,34.1684364,-118.6058382,3.500046481258094
348,03-22-2020,Alhambra,34.093042,-118.12706000000001,2.5000205952182855
349,03-22-2020,Altadena,34.1863161,-118.13523290000002,2.5000334163841864
350,03-22-2020,Arcadia,34.136207500000005,-118.0401497,0.0
351,03-22-2020,Baldwin Hills,34.01098870000001,-118.3370709,4.750045247575683
352,03-22-2020,Bellflower,33.8825705,-118.1167679,2.071455805925099
353,03-22-2020,Beverly Hills,34.0696501,-118.3963062,0.0
354,03-22-2020,Beverlywood,34.0466335,-118.39503799999999,0.0
355,03-22-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0
356,03-22-2020,Brentwood,34.0521403,-118.4740699,0.0
357,03-22-2020,Burbank,34.181648200000005,-118.3258554,6.000024561944542
358,03-22-2020,Calabasas,34.144664299999995,-118.6440973,1.000021935476795
359,03-22-2020,Canoga Park,34.2010776,-118.5978259,1.0000044857532475
360,03-22-2020,Carson,33.832204299999994,-118.2517547,12.25011840038661
361,03-22-2020,Castaic,34.488882200000006,-118.6228656,0.0
362,03-22-2020,Century City,34.057426299999996,-118.4147267,1.000030530311511
363,03-22-2020,Covina,34.1024,-117.85486499999999,0.0
364,03-22-2020,Crestview,34.0621851,-118.4250119,0.0
365,03-22-2020,Culver City,34.021122399999996,-118.3964665,0.0
366,03-22-2020,Del Rey,33.9896527,-118.4243437,0.0
367,03-22-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0
368,03-22-2020,Eagle Rock,34.1366877,-118.20767959999999,8.500030996557559
369,03-22-2020,East Hollywood,34.0904277,-118.2966254,8.500040761716596
370,03-22-2020,East Los Angeles,34.0239015,-118.17201570000002,1.0000033749881876
371,03-22-2020,Echo Park,34.0779819,-118.2567824,0.0
372,03-22-2020,El Segundo,33.917028,-118.4156337,0.0
373,03-22-2020,Encino,34.1591324,-118.50161659999999,6.000241838780865
374,03-22-2020,Gardena,33.8963593,-118.3053037,0.0
375,03-22-2020,Glendale,34.146941600000005,-118.24784709999999,11.312564128591648
376,03-22-2020,Glendora,34.136118700000004,-117.86533899999999,0.0
377,03-22-2020,Granada Hills,34.26615579999999,-118.5174342,1.000009856562376
378,03-22-2020,Hancock Park,34.0677881,-118.33257649999999,1.000035907448553
379,03-22-2020,Hawthorne,33.9188589,-118.34832560000001,0.0
