Time Stamp,Region,Latitude,Longitude,Density
03-17-2020,Woodland Hills,34.1684364,-118.6058382,3.3522736796232047e-05
03-18-2020,Arcadia,34.136207500000005,-118.0401497,3.7770769201714794e-05
03-18-2020,Baldwin Hills,34.01098870000001,-118.3370709,3.3340001333600056e-05
03-18-2020,Beverly Hills,34.0696501,-118.3963062,0.00011824174524815986
03-18-2020,Boyle Heights,34.033165600000004,-118.2048648,5.3904868687739876e-05
03-18-2020,Brentwood,34.0521403,-118.4740699,6.380806533945891e-05
03-18-2020,Carson,33.832204299999994,-118.2517547,1.1167070542384617e-05
03-18-2020,Culver City,34.0211224,-118.3964665,5.152514427040396e-05
03-18-2020,Diamond Bar,34.02862260000001,-117.8103367,3.522118906734291e-05
03-18-2020,Eagle Rock,34.1388968,-118.2139624,3.077585941587419e-05
03-18-2020,Encino,34.1591324,-118.5016166,0.00014318100465338264
03-18-2020,Gardena,33.8963593,-118.3053037,1.72956518731191e-05
03-18-2020,Glendale,34.146941600000005,-118.2478471,2.0507877588478675e-05
03-18-2020,Granada Hills,34.26615579999999,-118.5174342,5.936479667557139e-05
03-18-2020,Hollywood,34.0980031,-118.3295232,6.425248657123031e-05
03-18-2020,Hollywood Hills,34.1311792,-118.3355474,9.264406151565684e-05
03-18-2020,Inglewood,33.9562003,-118.353132,8.890311338703082e-06
03-18-2020,Koreatown,34.05801339999999,-118.3008095,8.690362388111584e-06
03-18-2020,La Mirada,33.906097100000004,-118.0107092,6.412722842118764e-05
03-18-2020,Lynwood,33.924831,-118.2024154,1.430635631411036e-05
03-18-2020,Manhattan Beach,33.8915985,-118.3951241,0.00011751226534269515
03-18-2020,Mar Vista,34.0037605,-118.4391641,2.817536346218866e-05
03-18-2020,Melrose,34.0536909,-118.2427666,0.000128809542210887
03-18-2020,Monterey Park,34.051522,-118.129807,3.33705971668363e-05
03-18-2020,North Hollywood,34.1729044,-118.3740371,2.56910903298736e-05
03-18-2020,Northridge,34.2345615,-118.5369316,1.7372873994544918e-05
03-18-2020,Reseda,34.200078399999995,-118.5369884,1.6083893588960014e-05
03-18-2020,San Dimas,34.1066756,-117.8067257,2.8519279032626055e-05
03-18-2020,San Pedro,33.7358518,-118.2922934,1.2489851995253857e-05
03-18-2020,Santa Clarita,34.3916641,-118.542586,1.2702687253488476e-05
03-18-2020,Santa Monica,34.0194704,-118.4912273,3.5678607107178535e-05
03-18-2020,Sherman Oaks,34.1508718,-118.4489865,6.539580812869895e-05
03-18-2020,Silverlake,34.08276970000001,-118.273646,2.315457997591924e-05
03-18-2020,South Pasadena,34.113306200000004,-118.1478291,4.114718347529112e-05
03-18-2020,Sylmar,34.307625200000004,-118.4492148,1.4388696240233673e-05
03-18-2020,Tarzana,34.1714436,-118.5429789,0.0001408371359360036
03-18-2020,Torrance,33.83584920000001,-118.3406288,1.4499793377944363e-05
03-18-2020,Venice,33.995044,-118.4668875,0.00010608672589842197
03-18-2020,Walnut,34.0202894,-117.8653386,3.332888948140248e-05
03-18-2020,West Adams,34.0294356,-118.3524833,4.594743613306377e-05
03-18-2020,West Hills,34.2032325,-118.645476,7.72916988715412e-05
03-18-2020,West Hollywood,34.0923014,-118.3692894,0.00030798521670959795
03-18-2020,West Los Angeles,34.0463986,-118.448135,7.899518129394107e-05
03-18-2020,West Vernon,34.007135,-118.22525,1.614465611882467e-05
03-18-2020,Westchester,33.9597349,-118.4006322,4.819277108433735e-05
03-18-2020,Woodland Hills,34.1684364,-118.6058382,5.0284105194348066e-05
03-19-2020,Arcadia,34.136207500000005,-118.0401497,3.7770769201714794e-05
03-19-2020,Baldwin Hills,34.01098870000001,-118.3370709,3.3340001333600056e-05
03-19-2020,Beverly Hills,34.0696501,-118.3963062,0.00011824174524815986
03-19-2020,Beverlywood,34.0466335,-118.395038,0.0003289473684210526
03-19-2020,Boyle Heights,34.033165600000004,-118.2048648,5.3904868687739876e-05
03-19-2020,Brentwood,34.0521403,-118.4740699,0.0004147524247064829
03-19-2020,Burbank,34.181648200000005,-118.3258554,9.968499541449022e-06
03-19-2020,Calabasas,34.144664299999995,-118.6440973,4.32338953739732e-05
03-19-2020,Carson,33.832204299999994,-118.2517547,1.1167070542384617e-05
03-19-2020,Castaic,34.488882200000006,-118.6228656,5.937184587068812e-05
03-19-2020,Covina,34.0821496,-117.87212379999998,1.9625544608862896e-05
03-19-2020,Crestview,34.0621851,-118.4250119,3.894384297842511e-05
03-19-2020,Culver City,34.0211224,-118.3964665,7.728771640560593e-05
03-19-2020,Diamond Bar,34.02862260000001,-117.8103367,3.522118906734291e-05
03-19-2020,Eagle Rock,34.1388968,-118.2139624,3.077585941587419e-05
03-19-2020,East Los Angeles,34.0239015,-118.17201570000002,7.943001024647132e-06
03-19-2020,Echo Park,34.0779819,-118.2567824,2.471882338400692e-05
03-19-2020,Encino,34.1591324,-118.5016166,0.00014318100465338264
03-19-2020,Gardena,33.8963593,-118.3053037,1.72956518731191e-05
03-19-2020,Glendale,34.146941600000005,-118.2478471,2.0507877588478675e-05
03-19-2020,Granada Hills,34.26615579999999,-118.5174342,7.915306223409518e-05
03-19-2020,Hancock Park,34.0677881,-118.3325765,0.0002039983680130559
03-19-2020,Hawthorne,33.9188589,-118.3483256,1.1592186866052282e-05
03-19-2020,Hollywood,34.0980031,-118.3295232,6.425248657123031e-05
03-19-2020,Hollywood Hills,34.1311792,-118.3355474,9.264406151565684e-05
03-19-2020,Inglewood,33.9562003,-118.353132,1.7780622677406164e-05
03-19-2020,Koreatown,34.05801339999999,-118.3008095,8.690362388111584e-06
03-19-2020,La Mirada,33.906097100000004,-118.0107092,6.412722842118764e-05
03-19-2020,Lawndale,33.8885217,-118.3531991,3.151690882158278e-05
03-19-2020,Lomita,33.8036545,-118.3195014,0.00025020016012810247
03-19-2020,Lynwood,33.924831,-118.2024154,1.430635631411036e-05
03-19-2020,Manhattan Beach,33.8915985,-118.3951241,0.00014689033167836893
03-19-2020,Mar Vista,34.0037605,-118.4391641,2.817536346218866e-05
03-19-2020,Melrose,34.0536909,-118.2427666,0.0001416904964319757
03-19-2020,Monterey Park,34.051522,-118.129807,3.33705971668363e-05
03-19-2020,North Hollywood,34.1729044,-118.3740371,3.85366354948104e-05
03-19-2020,Northridge,34.2345615,-118.5369316,1.7372873994544918e-05
03-19-2020,Pacific Palisades,34.0480643,-118.5264706,0.00020885547201336674
03-19-2020,Palms,34.024732799999995,-118.4116152,2.350452462098954e-05
03-19-2020,Playa Vista,33.9759574,-118.4181815,0.0004139072847682119
03-19-2020,Reseda,34.200078399999995,-118.5369884,1.6083893588960014e-05
03-19-2020,San Dimas,34.1066756,-117.8067257,2.8519279032626055e-05
03-19-2020,San Pedro,33.7358518,-118.2922934,1.2489851995253857e-05
03-19-2020,Santa Clarita,34.3916641,-118.542586,1.9054030880232715e-05
03-19-2020,Santa Monica,34.0194704,-118.4912273,2.3785738071452358e-05
03-19-2020,Sherman Oaks,34.1508718,-118.4489865,8.174476016087368e-05
03-19-2020,South El Monte,34.0519548,-118.04673390000002,4.776689754000478e-05
03-19-2020,South Pasadena,34.113306200000004,-118.1478291,4.114718347529112e-05
03-19-2020,Stevenson Ranch,34.3864721,-118.5826635,0.00011615750958299454
03-19-2020,Studio City,34.148398900000004,-118.3961877,8.814714697067639e-05
03-19-2020,Sylmar,34.307625200000004,-118.4492148,1.4388696240233673e-05
03-19-2020,Tarzana,34.1714436,-118.5429789,0.0001408371359360036
03-19-2020,Torrance,33.83584920000001,-118.3406288,1.4499793377944363e-05
03-19-2020,Tujunga,34.252225,-118.2884105,3.769744034380066e-05
03-19-2020,University Park,34.128292200000004,-117.8855566,4.238006441769791e-05
03-19-2020,Valley Glen,34.1826379,-118.4138666,1.688333614722269e-05
03-19-2020,Van Nuys,34.1866581,-118.448729,9.636696540425943e-06
03-19-2020,Venice,33.995044,-118.4668875,0.00010608672589842197
03-19-2020,Vermont Knolls,33.9668188,-118.29167,4.850601474582848e-05
03-19-2020,Walnut,34.0202894,-117.8653386,3.332888948140248e-05
03-19-2020,West Adams,34.0294356,-118.3524833,4.594743613306377e-05
03-19-2020,West Hills,34.2032325,-118.645476,7.72916988715412e-05
03-19-2020,West Hollywood,34.0923014,-118.3692894,0.0003359838727741068
03-19-2020,West Los Angeles,34.0463986,-118.448135,0.00015799036258788213
03-19-2020,West Vernon,34.007135,-118.22525,1.614465611882467e-05
03-19-2020,Westchester,33.9597349,-118.4006322,7.228915662650602e-05
03-19-2020,Westwood,34.05612070000001,-118.4306347,4.1739711161198765e-05
03-19-2020,Whittier,33.9708782,-118.0308396,2.3855530904840287e-05
03-19-2020,Woodland Hills,34.1684364,-118.6058382,5.0284105194348066e-05
03-20-2020,Altadena,34.1863161,-118.13523290000002,4.6860356138706655e-05
03-20-2020,Arcadia,34.136207500000005,-118.0401497,3.7770769201714794e-05
03-20-2020,Baldwin Hills,34.01098870000001,-118.3370709,3.3340001333600056e-05
03-20-2020,Beverly Hills,34.0696501,-118.3963062,0.00014780218156019984
03-20-2020,Beverlywood,34.0466335,-118.395038,0.0003289473684210526
03-20-2020,Boyle Heights,34.033165600000004,-118.2048648,5.3904868687739876e-05
03-20-2020,Brentwood,34.0521403,-118.4740699,0.0005104645227156713
03-20-2020,Burbank,34.181648200000005,-118.3258554,9.968499541449022e-06
03-20-2020,Calabasas,34.144664299999995,-118.6440973,4.32338953739732e-05
03-20-2020,Carson,33.832204299999994,-118.2517547,3.350121162715385e-05
03-20-2020,Castaic,34.488882200000006,-118.6228656,5.937184587068812e-05
03-20-2020,Century City,34.0574263,-118.4147267,0.0007255577725376383
03-20-2020,Covina,34.0821496,-117.87212379999998,1.9625544608862896e-05
03-20-2020,Crestview,34.0621851,-118.4250119,3.894384297842511e-05
03-20-2020,Culver City,34.0211224,-118.3964665,0.00010305028854080792
03-20-2020,Diamond Bar,34.02862260000001,-117.8103367,3.522118906734291e-05
03-20-2020,Downtown,34.0428494,-118.2476732,3.590793206219254e-05
03-20-2020,Eagle Rock,34.1388968,-118.2139624,3.077585941587419e-05
03-20-2020,East Los Angeles,34.0239015,-118.17201570000002,7.943001024647132e-06
03-20-2020,Echo Park,34.0779819,-118.2567824,2.471882338400692e-05
03-20-2020,El Segundo,33.917028,-118.4156337,6.261740763932373e-05
03-20-2020,Encino,34.1591324,-118.5016166,0.0001909080062045102
03-20-2020,Gardena,33.8963593,-118.3053037,1.72956518731191e-05
03-20-2020,Glendale,34.146941600000005,-118.2478471,2.0507877588478675e-05
03-20-2020,Granada Hills,34.26615579999999,-118.5174342,7.915306223409518e-05
03-20-2020,Hancock Park,34.0677881,-118.3325765,0.0002039983680130559
03-20-2020,Hawthorne,33.9188589,-118.3483256,2.3184373732104563e-05
03-20-2020,Hollywood,34.0980031,-118.3295232,8.995348119972243e-05
03-20-2020,Hollywood Hills,34.1311792,-118.3355474,9.264406151565684e-05
03-20-2020,Inglewood,33.9562003,-118.353132,1.7780622677406164e-05
03-20-2020,Koreatown,34.05801339999999,-118.3008095,8.690362388111584e-06
03-20-2020,La Mirada,33.906097100000004,-118.0107092,6.412722842118764e-05
03-20-2020,Lake Balboa,34.1811656,-118.495236,4.1257529499133594e-05
03-20-2020,Lakewood,33.8503463,-118.1171914,1.2592555281317684e-05
03-20-2020,Lancaster,34.6981064,-118.1366153,2.4837932490499493e-05
03-20-2020,Lawndale,33.8885217,-118.3531991,3.151690882158278e-05
03-20-2020,Lomita,33.8036545,-118.3195014,0.00025020016012810247
03-20-2020,Lynwood,33.924831,-118.2024154,1.430635631411036e-05
03-20-2020,Manhattan Beach,33.8915985,-118.3951241,0.00017626839801404272
03-20-2020,Mar Vista,34.0037605,-118.4391641,8.452609038656599e-05
03-20-2020,Melrose,34.0536909,-118.2427666,0.0001416904964319757
03-20-2020,Miracle Mile,34.008544,-118.133415,2.9352197011946344e-05
03-20-2020,Monterey Park,34.051522,-118.129807,3.33705971668363e-05
03-20-2020,North Hollywood,34.1729044,-118.3740371,6.4227725824684e-05
03-20-2020,Northridge,34.2345615,-118.5369316,1.7372873994544918e-05
03-20-2020,Pacific Palisades,34.0480643,-118.5264706,0.0002506265664160401
03-20-2020,Palms,34.024732799999995,-118.4116152,2.350452462098954e-05
03-20-2020,Park La Brea,34.067401600000004,-118.3552363,0.00014812071838548417
03-20-2020,Playa Vista,33.9759574,-118.4181815,0.0004139072847682119
03-20-2020,Redondo Beach,33.8455911,-118.38867659999998,1.5807527544616745e-05
03-20-2020,Reseda,34.200078399999995,-118.5369884,3.216778717792003e-05
03-20-2020,San Dimas,34.1066756,-117.8067257,2.8519279032626055e-05
03-20-2020,San Fernando,34.28497,-118.437652,4.249171411574743e-05
03-20-2020,San Pedro,33.7358518,-118.2922934,1.2489851995253857e-05
03-20-2020,Santa Clarita,34.3916641,-118.542586,2.5405374506976952e-05
03-20-2020,Santa Monica,34.0194704,-118.4912273,4.7571476142904715e-05
03-20-2020,Sherman Oaks,34.1508718,-118.4489865,9.809371219304843e-05
03-20-2020,South El Monte,34.0519548,-118.04673390000002,4.776689754000478e-05
03-20-2020,South Pasadena,34.113306200000004,-118.1478291,8.229436695058223e-05
03-20-2020,South Whittier,33.9435081,-118.0347827,1.8088088993397846e-05
03-20-2020,Stevenson Ranch,34.3864721,-118.5826635,0.00011615750958299454
03-20-2020,Studio City,34.148398900000004,-118.3961877,8.814714697067639e-05
03-20-2020,Sylmar,34.307625200000004,-118.4492148,1.4388696240233673e-05
03-20-2020,Tarzana,34.1714436,-118.5429789,0.0001690045631232043
03-20-2020,Torrance,33.83584920000001,-118.3406288,1.4499793377944363e-05
03-20-2020,Tujunga,34.252225,-118.2884105,3.769744034380066e-05
03-20-2020,University Park,34.128292200000004,-117.8855566,4.238006441769791e-05
03-20-2020,Valley Glen,34.1826379,-118.4138666,5.065000844166807e-05
03-20-2020,Van Nuys,34.1866581,-118.448729,9.636696540425943e-06
03-20-2020,Venice,33.995044,-118.4668875,0.00010608672589842197
03-20-2020,Vermont Knolls,33.9668188,-118.29167,4.850601474582848e-05
03-20-2020,Walnut,34.0202894,-117.8653386,6.665777896280495e-05
03-20-2020,West Adams,34.0294356,-118.3524833,4.594743613306377e-05
03-20-2020,West Hills,34.2032325,-118.645476,7.72916988715412e-05
03-20-2020,West Hollywood,34.0923014,-118.3692894,0.00041997984096763354
03-20-2020,West Los Angeles,34.0463986,-118.448135,0.0002369855438818232
03-20-2020,West Vernon,34.007135,-118.22525,1.614465611882467e-05
03-20-2020,Westchester,33.9597349,-118.4006322,7.228915662650602e-05
03-20-2020,Westwood,34.05612070000001,-118.4306347,0.0001043492779029969
03-20-2020,Whittier,33.9708782,-118.0308396,2.3855530904840287e-05
03-20-2020,Winnetka,34.2058826,-118.570934,2.1302430607332296e-05
03-20-2020,Woodland Hills,34.1684364,-118.6058382,6.704547359246409e-05
03-21-2020,Alhambra,34.093042,-118.12706,3.489954746920115e-05
03-21-2020,Altadena,34.1863161,-118.13523290000002,7.029053420805998e-05
03-21-2020,Arcadia,34.136207500000005,-118.0401497,3.7770769201714794e-05
03-21-2020,Baldwin Hills,34.01098870000001,-118.3370709,6.668000266720011e-05
03-21-2020,Beverly Hills,34.0696501,-118.3963062,0.00020692305418427975
03-21-2020,Beverlywood,34.0466335,-118.395038,0.0008223684210526315
03-21-2020,Boyle Heights,34.033165600000004,-118.2048648,5.3904868687739876e-05
03-21-2020,Brentwood,34.0521403,-118.4740699,0.0005742725880551302
03-21-2020,Burbank,34.181648200000005,-118.3258554,9.968499541449022e-06
03-21-2020,Calabasas,34.144664299999995,-118.6440973,4.32338953739732e-05
03-21-2020,Carson,33.832204299999994,-118.2517547,3.350121162715385e-05
03-21-2020,Castaic,34.488882200000006,-118.6228656,5.937184587068812e-05
03-21-2020,Century City,34.0574263,-118.4147267,0.0007255577725376383
03-21-2020,Cerritos,33.8644291,-118.0539323,1.9293473018077984e-05
03-21-2020,Covina,34.0821496,-117.87212379999998,1.9625544608862896e-05
03-21-2020,Crestview,34.0621851,-118.4250119,0.00015577537191370044
03-21-2020,Culver City,34.0211224,-118.3964665,0.00010305028854080792
03-21-2020,Del Rey,33.9896527,-118.4243437,7.140307033202428e-05
03-21-2020,Diamond Bar,34.02862260000001,-117.8103367,3.522118906734291e-05
03-21-2020,Downtown,34.0428494,-118.2476732,3.590793206219254e-05
03-21-2020,Eagle Rock,34.1388968,-118.2139624,3.077585941587419e-05
03-21-2020,East Los Angeles,34.0239015,-118.17201570000002,7.943001024647132e-06
03-21-2020,Echo Park,34.0779819,-118.2567824,2.471882338400692e-05
03-21-2020,El Segundo,33.917028,-118.4156337,0.00012523481527864746
03-21-2020,Encino,34.1591324,-118.5016166,0.00023863500775563775
03-21-2020,Gardena,33.8963593,-118.3053037,1.72956518731191e-05
03-21-2020,Glendale,34.146941600000005,-118.2478471,2.5634846985598342e-05
03-21-2020,Granada Hills,34.26615579999999,-118.5174342,7.915306223409518e-05
03-21-2020,Hancock Park,34.0677881,-118.3325765,0.0004079967360261118
03-21-2020,Hawthorne,33.9188589,-118.3483256,2.3184373732104563e-05
03-21-2020,Hollywood,34.0980031,-118.3295232,0.00015420596777095274
03-21-2020,Hollywood Hills,34.1311792,-118.3355474,9.264406151565684e-05
03-21-2020,Inglewood,33.9562003,-118.353132,1.7780622677406164e-05
03-21-2020,Koreatown,34.05801339999999,-118.3008095,8.690362388111584e-06
03-21-2020,La Canada Flintridge,34.1998302,-118.2005236,2.4842868854495316e-05
03-21-2020,La Mirada,33.906097100000004,-118.0107092,6.412722842118764e-05
03-21-2020,La Verne,34.10084260000001,-117.7678355,3.0195971857354228e-05
03-21-2020,Lake Balboa,34.1811656,-118.495236,4.1257529499133594e-05
03-21-2020,Lakewood,33.8503463,-118.1171914,1.2592555281317684e-05
03-21-2020,Lancaster,34.6981064,-118.1366153,2.4837932490499493e-05
03-21-2020,Lawndale,33.8885217,-118.3531991,3.151690882158278e-05
03-21-2020,Lomita,33.8036545,-118.3195014,0.00035028022417934345
03-21-2020,Lynwood,33.924831,-118.2024154,1.430635631411036e-05
03-21-2020,Manhattan Beach,33.8915985,-118.3951241,0.0002056464643497165
03-21-2020,Mar Vista,34.0037605,-118.4391641,0.00011270145384875464
03-21-2020,Melrose,34.0536909,-118.2427666,0.00015457145065306437
03-21-2020,Miracle Mile,34.008544,-118.133415,2.9352197011946344e-05
03-21-2020,Montebello,34.0159398,-118.111975,1.6139444803098775e-05
03-21-2020,Monterey Park,34.051522,-118.129807,5.005589575025445e-05
03-21-2020,North Hollywood,34.1729044,-118.3740371,6.4227725824684e-05
03-21-2020,Northridge,34.2345615,-118.5369316,1.7372873994544918e-05
03-21-2020,Pacific Palisades,34.0480643,-118.5264706,0.00029239766081871346
03-21-2020,Palms,34.024732799999995,-118.4116152,2.350452462098954e-05
03-21-2020,Park La Brea,34.067401600000004,-118.3552363,0.00014812071838548417
03-21-2020,Pasadena,34.14764520000001,-118.1444779,2.2231938402709333e-05
03-21-2020,Playa Vista,33.9759574,-118.4181815,0.0008278145695364238
03-21-2020,Redondo Beach,33.8455911,-118.38867659999998,3.161505508923349e-05
03-21-2020,Reseda,34.200078399999995,-118.5369884,4.8251680766880045e-05
03-21-2020,San Dimas,34.1066756,-117.8067257,2.8519279032626055e-05
03-21-2020,San Fernando,34.28497,-118.437652,4.249171411574743e-05
03-21-2020,San Pedro,33.7358518,-118.2922934,1.2489851995253857e-05
03-21-2020,Santa Clarita,34.3916641,-118.542586,2.5405374506976952e-05
03-21-2020,Santa Monica,34.0194704,-118.4912273,5.9464345178630896e-05
03-21-2020,Sherman Oaks,34.1508718,-118.4489865,0.00011444266422522316
03-21-2020,Silverlake,34.08276970000001,-118.273646,6.94637399277577e-05
03-21-2020,South El Monte,34.0519548,-118.04673390000002,4.776689754000478e-05
03-21-2020,South Pasadena,34.113306200000004,-118.1478291,8.229436695058223e-05
03-21-2020,South Whittier,33.9435081,-118.0347827,1.8088088993397846e-05
03-21-2020,Stevenson Ranch,34.3864721,-118.5826635,0.00011615750958299454
03-21-2020,Studio City,34.148398900000004,-118.3961877,0.00011752952929423518
03-21-2020,Sun Valley,34.2175042,-118.3703576,1.3184263263368843e-05
03-21-2020,Sunland,34.266946600000004,-118.3023,6.529119874640899e-05
03-21-2020,Sylmar,34.307625200000004,-118.4492148,1.4388696240233673e-05
03-21-2020,Tarzana,34.1714436,-118.5429789,0.00019717199031040505
03-21-2020,Torrance,33.83584920000001,-118.3406288,1.4499793377944363e-05
03-21-2020,Tujunga,34.252225,-118.2884105,3.769744034380066e-05
03-21-2020,University Park,34.128292200000004,-117.8855566,4.238006441769791e-05
03-21-2020,Valley Glen,34.1826379,-118.4138666,0.00010130001688333614
03-21-2020,Van Nuys,34.1866581,-118.448729,1.9273393080851885e-05
03-21-2020,Venice,33.995044,-118.4668875,0.00015913008884763295
03-21-2020,Vermont Knolls,33.9668188,-118.29167,4.850601474582848e-05
03-21-2020,Vermont Vista,33.9419475,-118.2858138,4.2935039285560944e-05
03-21-2020,Vernon Central,34.007135,-118.22525,1.8477116091720404e-05
03-21-2020,Walnut,34.0202894,-117.8653386,3.332888948140248e-05
03-21-2020,West Adams,34.0294356,-118.3524833,9.189487226612754e-05
03-21-2020,West Covina,34.0686208,-117.93895259999998,9.53352463939443e-06
03-21-2020,West Hills,34.2032325,-118.645476,0.00010305559849538827
03-21-2020,West Hollywood,34.0923014,-118.3692894,0.0005039758091611603
03-21-2020,West Los Angeles,34.0463986,-118.448135,0.0002369855438818232
03-21-2020,West Vernon,34.007135,-118.22525,3.228931223764934e-05
03-21-2020,Westchester,33.9597349,-118.4006322,7.228915662650602e-05
03-21-2020,Westlake,34.0629226,-118.2728204,9.630293049817507e-06
03-21-2020,Westwood,34.05612070000001,-118.4306347,0.0001043492779029969
03-21-2020,Whittier,33.9708782,-118.0308396,2.3855530904840287e-05
03-21-2020,Winnetka,34.2058826,-118.570934,2.1302430607332296e-05
03-21-2020,Woodland Hills,34.1684364,-118.6058382,8.380684199058011e-05
03-22-2020,Altadena,34.1863161,-118.13523290000002,7.029053420805998e-05
03-22-2020,Arcadia,34.136207500000005,-118.0401497,3.7770769201714794e-05
03-22-2020,Athens,33.920407,-118.2790494,0.0001098780353807274
